Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2020/21


Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Upplands-Brogymnasiet;53923398;Upplands-Bro;0139;Kommunal;Upplands-Bro;2120000100;915;367;274;274;41;35;46;
Ansgargymnasiet;74560191;Uppsala;0380;Enskild;Ansgarskolorna AB;5565835146;103;35;27;41;41;34;63;
Bergstrands Gymnasium Uppsala;39147056;Uppsala;0380;Enskild;Bergstrands Gymnasium AB;5566753736;204;70;66;68;19;23;31;
Celsiusskolan;47844862;Uppsala;0380;Kommunal;Uppsala;2120003005;1 051;363;362;326;45;17;68;
CULTUS Gymnasieskola;22239675;Uppsala;0380;Enskild;Victum Utveckling AB;5566793492;77;33;24;20;60;56;23;
Drottning Blankas Gymnasieskola Uppsala;24787883;Uppsala;0380;Enskild;Hagströmska Gymnasiet AB;5567550461;92;27;22;43;86;26;48;
Drottning Blankas Gymnasieskola Uppsala 2;55472112;Uppsala;0380;Enskild;DBGY Juvelen AB;5565789129;14;14;.;.;93;..;..;
Ellen Fries gymnasium;56050416;Uppsala;0380;Kommunal;Uppsala;2120003005;271;164;60;47;44;40;43;
Fyrisskolan;72984079;Uppsala;0380;Kommunal;Uppsala;2120003005;620;168;213;239;36;55;53;
Grillska Gymnasiet Uppsala;36480690;Uppsala;0380;Enskild;Stadsmissionens Skolstiftelse;8020170794;429;143;143;143;41;21;54;
Internationella Gymnasiet;32995170;Uppsala;0380;Enskild;Folkuniversitetet Stiftelsen Kursverksamheten Vid Uppsala Universitet;8176007055;119;39;40;40;68;66;53;
JENSEN Gymnasium Uppsala;61674097;Uppsala;0380;Enskild;Jensen Education College AB;5566358759;378;111;125;142;60;47;57;
Katedralskolan;32550660;Uppsala;0380;Kommunal;Uppsala;2120003005;1 351;495;472;384;66;27;76;
Kunskapsgymnasiet Uppsala;93488613;Uppsala;0380;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;198;59;70;69;46;58;55;
Lundellska skolan;59599256;Uppsala;0380;Kommunal;Uppsala;2120003005;1 206;404;420;382;56;24;69;
Magelungens Gymnasium Uppsala;45466628;Uppsala;0380;Enskild;Magelungen Utveckling AB;5564891447;81;29;32;20;43;20;70;
NTI Gymnasiet Uppsala;52048443;Uppsala;0380;Enskild;NTI Gymnasiet Ellips AB;5565970471;456;189;133;134;12;23;68;
Praktiska Gymnasiet Uppsala;69865450;Uppsala;0380;Enskild;Praktiska Sverige AB;5562575786;244;94;87;63;20;26;36;
ProCivitas Privata Gymnasium Uppsala;69618988;Uppsala;0380;Enskild;ProCivitas Privata Gymnasium AB;5566157102;93;93;.;.;55;29;75;
Realgymnasiet Uppsala;31112935;Uppsala;0380;Enskild;Lärande i Sverige AB;5565715892;165;49;54;62;89;12;47;
Rosendalsgymnasiet;26957025;Uppsala;0380;Kommunal;Uppsala;2120003005;918;304;326;288;49;26;81;
Thoren Business School Uppsala;90509211;Uppsala;0380;Enskild;Thorengruppen AB;5566139290;253;79;101;73;54;27;49;
Uppsala estetiska gymnasium;43277545;Uppsala;0380;Kommunal;Uppsala;2120003005;269;106;82;81;62;15;66;
Uppsala yrkesgymnasium Ekeby;37316242;Uppsala;0380;Kommunal;Uppsala;2120003005;331;167;76;88;47;35;31;
Uppsala yrkesgymnasium Jälla;20173336;Uppsala;0380;Kommunal;Uppsala;2120003005;713;269;233;211;31;13;35;
Yrkesgymnasiet Uppsala;49872493;Uppsala;0380;Enskild;Thorengruppen AB;5566139290;195;74;59;62;38;42;23;
Uppvidinge Lärcenter;11953769;Uppvidinge;0760;Kommunal;Uppvidinge;2120000605;30;11;15;4;33;80;..;
Fenix kunskapscentrum/gymn;50393060;Vaggeryd;0665;Kommunal;Vaggeryd;2120000522;283;98;89;96;44;33;52;
Fenix kunskapscentrum/IM;50146546;Vaggeryd;0665;Kommunal;Vaggeryd;2120000522;78;30;28;20;31;69;22;
Vallentuna gymnasium;85788659;Vallentuna;0115;Kommunal;Vallentuna;2120000027;349;142;116;91;34;23;39;
Vansbro utbildningscenter gy.;95340745;Vansbro;2021;Kommunal;Vansbro;2120002130;135;48;45;42;41;35;18;
Academy of Music and Business Vara;54382141;Vara;1470;Enskild;Academy of Music and Business Education Vara AB;5590489760;110;40;43;27;61;..;57;
Lagmansgymnasiet1;59521477;Vara;1470;Kommunal;Vara;2120002924;248;95;79;74;55;13;39;
Lagmansgymnasiet2;29221653;Vara;1470;Kommunal;Vara;2120002924;198;67;68;63;19;18;41;
Drottning Blankas Gymnasieskola Varberg;92442684;Varberg;1383;Enskild;DBGY Kronan AB;5565668794;185;51;67;67;70;29;44;
LBS Kreativa Gymnasiet Varberg;66095163;Varberg;1383;Enskild;Ljud & Bildskolan Lbs AB;5564851649;125;49;39;37;30;16;56;
Munkagårdsgymnasiet;38544187;Varberg;1383;Region;Region Halland;2321000115;295;111;85;99;58;3;42;
Peder Skrivares skola Enhet 1;54599691;Varberg;1383;Kommunal;Varberg;2120001249;642;232;227;183;61;13;64;
Peder Skrivares skola Enhet 2;54004368;Varberg;1383;Kommunal;Varberg;2120001249;551;171;188;192;44;12;79;
Peder Skrivares skola Enhet 3;54467211;Varberg;1383;Kommunal;Varberg;2120001249;444;149;147;148;21;10;41;
Peder Skrivares skola Enhet 4;54361562;Varberg;1383;Kommunal;Varberg;2120001249;142;83;31;28;42;63;20;
Sveriges Ridgymnasium Varberg;23517683;Varberg;1383;Enskild;Sveriges Ridgymnasium AB;5566814504;83;22;24;37;98;..;54;
Sundsgymnasiet;31975673;Vellinge;1233;Kommunal;Vellinge;2120001033;786;280;247;259;45;10;76;
Njudungsgymnasiet 1;61119556;Vetlanda;0685;Kommunal;Vetlanda;2120000571;70;38;17;15;43;64;..;
Njudungsgymnasiet 2;82251333;Vetlanda;0685;Kommunal;Vetlanda;2120000571;257;88;84;85;32;26;46;
Njudungsgymnasiet 3;99864908;Vetlanda;0685;Kommunal;Vetlanda;2120000571;238;86;67;85;75;24;49;
Njudungsgymnasiet 4;27106031;Vetlanda;0685;Kommunal;Vetlanda;2120000571;237;75;81;81;57;19;46;
Njudungsgymnasiet 5;59463950;Vetlanda;0685;Kommunal;Vetlanda;2120000571;230;84;77;69;14;23;60;
Malgomajskolan 1;63931325;Vilhelmina;2462;Kommunal;Vilhelmina;2120002601;103;33;32;38;42;36;40;
Malgomajskolan 2;98702729;Vilhelmina;2462;Kommunal;Vilhelmina;2120002601;206;68;65;73;42;13;36;
Vimmerby gymnasium 1;44586618;Vimmerby;0884;Kommunal;Vimmerby;2120000787;68;52;6;10;34;59;..;
Vimmerby gymnasium 2;57391913;Vimmerby;0884;Kommunal;Vimmerby;2120000787;280;94;104;82;74;20;50;
Vimmerby gymnasium 3;75374280;Vimmerby;0884;Kommunal;Vimmerby;2120000787;186;68;70;48;16;27;46;
Dammsdal gymnasieskola;12807435;Vingåker;0428;Region;Region Sörmland;2321000032;20;7;7;6;..;..;50;
Sundlergymnasiet;46148350;Vårgårda;1442;Kommunal;Vårgårda;2120001454;346;137;109;100;53;33;43;
Birger Sjöberggymnasiet 1;50133877;Vänersborg;1487;Kommunal;Kunskapsförbundet Väst;2220002998;844;312;296;236;45;31;57;
Birger Sjöberggymnasiet 2;49868916;Vänersborg;1487;Kommunal;Kunskapsförbundet Väst;2220002998;178;97;42;39;44;80;15;
Fridagymnasiet, Vänersborg;74919147;Vänersborg;1487;Enskild;Fridaskolorna AB;5564515988;229;76;73;80;57;19;79;
Nuntorpsgymnasiet;16093109;Vänersborg;1487;Enskild;Naturbruk Väst AB;5590475611;48;21;27;.;65;..;33;
Liljaskolan, sektor A;90240730;Vännäs;2460;Kommunal;Vännäs;2120002841;205;44;79;82;24;9;35;
Liljaskolan, sektor B;84908877;Vännäs;2460;Kommunal;Vännäs;2120002841;185;86;49;50;36;32;23;
Liljaskolan, sektor C;78389879;Vännäs;2460;Kommunal;Vännäs;2120002841;185;96;45;44;37;38;42;
Gustavsbergs gymnasium ,G2,;24277564;Värmdö;0120;Kommunal;Värmdö;2120000035;225;49;91;85;47;67;32;
Mälardalens Ridgymnasium Gustavsberg;88956420;Värmdö;0120;Enskild;Mälardalens Ridgymnasium AB;5569516742;45;17;14;14;98;..;40;
Värmdö gymnasium;44412461;Värmdö;0120;Kommunal;Värmdö;2120000035;1 255;412;430;413;57;12;83;
Värmdö Tekniska gymnasieskola;34002355;Värmdö;0120;Enskild;Värmdö Tekniska Utbildningar Aktiebolag, Vtu;5563836757;196;58;67;71;8;43;30;
Finnvedens Gymnasium 1;16577552;Värnamo;0683;Kommunal;Värnamo;2120000555;218;125;49;44;24;45;23;
Finnvedens Gymnasium 2;36355200;Värnamo;0683;Kommunal;Värnamo;2120000555;375;140;111;124;70;32;47;
Finnvedens Gymnasium 3;96920524;Värnamo;0683;Kommunal;Värnamo;2120000555;339;118;96;125;40;24;42;
Finnvedens Gymnasium 4;18217765;Värnamo;0683;Kommunal;Värnamo;2120000555;343;98;112;133;36;27;62;
Gamlebygymnasiet;14677676;Västervik;0883;Enskild;Hushållningssällskapet Kalmar-Kronoberg-Blekinge;2620000071;180;71;59;50;54;6;45;
Västerviks gymnasium Ro 1;96152872;Västervik;0883;Kommunal;Västervik;2120000779;195;66;67;62;17;18;41;
Västerviks gymnasium Ro 3;70803636;Västervik;0883;Kommunal;Västervik;2120000779;402;130;141;131;57;13;58;
Västerviks gymnasium Ro 4;44041939;Västervik;0883;Kommunal;Västervik;2120000779;134;64;37;33;46;43;31;
Västerviks gymnasium RO5;49576295;Västervik;0883;Kommunal;Västervik;2120000779;227;67;77;83;53;31;66;
ABB Industrigymnasium Västerås;66028861;Västerås;1980;Enskild;Industritekniska Gymnasiet Bergslagen AB;5566081740;371;126;122;123;41;21;86;
Carlforsska gymnasiet;77712952;Västerås;1980;Kommunal;Västerås;2120002080;509;182;172;155;70;35;56;
Carlforsska gymnasiet EK HA;23797825;Västerås;1980;Kommunal;Västerås;2120002080;338;121;106;111;48;20;67;
Carlforsska gymnasiet IM;57999564;Västerås;1980;Kommunal;Västerås;2120002080;235;83;80;72;47;66;21;
Edströmska;92009807;Västerås;1980;Kommunal;Västerås;2120002080;370;124;128;118;18;20;38;
Grillska Gymnasiet Västerås;10433896;Västerås;1980;Enskild;Stadsmissionens Skolstiftelse;8020170794;406;144;122;140;48;11;73;
Hahrska gymnasiet;10342448;Västerås;1980;Kommunal;Västerås;2120002080;362;133;108;121;27;24;35;
JENSEN Gymnasium Västerås;49170638;Västerås;1980;Enskild;Jensen Education College AB;5566358759;173;61;63;49;62;55;53;
Kopparlundsgymnasiet;46379730;Västerås;1980;Enskild;Västerås Entreprenörsgymnasium;8176058942;142;72;36;34;57;44;45;
Kunskapsgymnasiet Västerås;25379974;Västerås;1980;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;242;79;80;83;67;68;46;
Mälardalens Ridgymnasium Västerås;98032567;Västerås;1980;Enskild;Mälardalens Ridgymnasium Västerås Handelsbolag;9165808479;43;19;13;11;98;..;35;
NTI Gymnasiet Västerås;43154449;Västerås;1980;Enskild;NTI Gymnasiet Ellips AB;5565970471;253;99;87;67;15;26;60;
Praktiska Gymnasiet Västerås;96194948;Västerås;1980;Enskild;Praktiska Sverige AB;5562575786;206;73;68;65;50;40;28;
Realgymnasiet  Västerås;25955541;Västerås;1980;Enskild;Lärande i Sverige AB;5565715892;211;82;61;68;90;6;45;
Rudbeckianska gymnasiet;88025221;Västerås;1980;Kommunal;Västerås;2120002080;1 283;396;456;431;59;39;61;
Skultuna gymnasieenhet;33537203;Västerås;1980;Kommunal;Västerås;2120002080;17;14;3;.;59;..;..;
Thoren Business School Västerås;18042101;Västerås;1980;Enskild;Thorengruppen AB;5566139290;325;116;118;91;63;68;44;
Tranellska gymnasiet;14799321;Västerås;1980;Kommunal;Västerås;2120002080;168;56;47;65;51;22;35;
Västerås Citygymnasium;56041699;Västerås;1980;Enskild;Västerås Citygymnasium AB;5567503890;153;37;49;67;61;92;17;
Västerås Idrottsgymnasium;45111086;Västerås;1980;Enskild;Västerås Idrottsgymnasium AB;5567802144;77;31;21;25;29;13;61;
Widénska gymnasiet;70955448;Västerås;1980;Kommunal;Västerås;2120002080;623;200;228;195;52;8;76;
Wijkmanska gymnasiet;68824244;Västerås;1980;Kommunal;Västerås;2120002080;293;115;84;94;12;44;44;
Yrkesgymnasiet Västerås;90685868;Västerås;1980;Enskild;Thorengruppen AB;5566139290;285;116;94;75;52;35;31;
Ingelstadgymnasiet;24501884;Växjö;0780;Enskild;Hushållningssällskapet Kalmar-Kronoberg-Blekinge;2620000071;242;96;70;76;67;6;52;
Katedralskolan 1;46707989;Växjö;0780;Kommunal;Växjö;2120000662;362;127;116;119;57;28;85;
Katedralskolan 2;46986216;Växjö;0780;Kommunal;Växjö;2120000662;265;88;93;84;72;36;72;
Katedralskolan 3;67924816;Växjö;0780;Kommunal;Växjö;2120000662;467;155;170;142;70;22;71;
Katedralskolan 4;92805465;Växjö;0780;Kommunal;Växjö;2120000662;316;127;92;97;54;18;74;
Kungsmadskolan 1;56084099;Växjö;0780;Kommunal;Växjö;2120000662;215;55;87;73;63;27;54;
Kungsmadskolan 2;80711021;Växjö;0780;Kommunal;Växjö;2120000662;314;119;101;94;43;25;40;
Kungsmadskolan 3;54927401;Växjö;0780;Kommunal;Växjö;2120000662;108;99;9;.;45;100;20;
Kungsmadskolan 5;17648596;Växjö;0780;Kommunal;Växjö;2120000662;248;80;85;83;14;18;38;
Kungsmadskolan 6;16720048;Växjö;0780;Kommunal;Växjö;2120000662;190;75;64;51;75;14;44;
LBS Kreativa Gymnasiet Växjö;17083056;Växjö;0780;Enskild;Ljud & Bildskolan Lbs AB;5564851649;138;51;45;42;21;22;61;
Praktiska Gymnasiet Växjö;39341381;Växjö;0780;Enskild;Praktiska Sverige AB;5562575786;196;69;66;61;28;84;16;
ProCivitas Privata Gymnasium Växjö;61176909;Växjö;0780;Enskild;ProCivitas Privata Gymnasium AB;5566157102;428;129;130;169;48;18;69;
Skanskagymnasiet;43479922;Växjö;0780;Enskild;Skanskaskolan i Växjö AB;5567435994;78;31;20;27;49;13;72;
Teknikum 1;60088179;Växjö;0780;Kommunal;Växjö;2120000662;294;117;77;100;58;48;36;
Teknikum 2;28391147;Växjö;0780;Kommunal;Växjö;2120000662;226;90;64;72;13;39;66;
Teknikum 3;77843821;Växjö;0780;Kommunal;Växjö;2120000662;143;102;30;11;54;55;33;
Teknikum 4;90347955;Växjö;0780;Kommunal;Växjö;2120000662;173;55;62;56;..;24;45;
Thoren Business School Växjö;28592060;Växjö;0780;Enskild;Thorengruppen AB;5566139290;69;69;.;.;49;62;43;
Växjö Fria Fordongymnasium;29209307;Växjö;0780;Enskild;VFG Utbildning AB;5562496629;180;90;48;42;14;36;24;
Växjö Fria Gymnasium;21778322;Växjö;0780;Enskild;Växjö Fria Gymnasium AB;5565847836;479;176;162;141;58;28;59;
Fria Läroverken i Ystad;31380193;Ystad;1286;Enskild;Gymnasieskolor i Syd AB;5569306979;164;62;50;52;51;38;28;
Praktiska Gymnasiet Ystad;90290154;Ystad;1286;Enskild;Praktiska Sverige AB;5562575786;189;68;56;65;35;27;28;
Ystad Gymnasium, område 1;25847233;Ystad;1286;Kommunal;Ystad;2120001181;261;87;89;85;69;23;38;
Ystad Gymnasium, område 2;62612992;Ystad;1286;Kommunal;Ystad;2120001181;298;96;96;106;40;21;70;
Ystad Gymnasium, område 3;85485803;Ystad;1286;Kommunal;Ystad;2120001181;277;93;91;93;70;8;61;
Ystad Gymnasium, område 4;16161214;Ystad;1286;Kommunal;Ystad;2120001181;168;67;59;42;35;63;17;
Ystad Gymnasium, område 5;92816527;Ystad;1286;Kommunal;Ystad;2120001181;354;117;111;126;23;12;42;
Ystad Gymnasium, område 6;98387869;Ystad;1286;Kommunal;Ystad;2120001181;259;88;86;85;49;12;56;
Karlbergsgymnasiet 1;16848652;Åmål;1492;Kommunal;Åmål;2120001587;178;68;52;58;63;48;27;
Karlbergsgymnasiet 2;88429477;Åmål;1492;Kommunal;Åmål;2120001587;470;182;145;143;61;31;56;
Karlbergsgymnasiet 3;94975733;Åmål;1492;Kommunal;Åmål;2120001587;194;61;67;66;7;20;46;
Bobergsgymnasiet;56802300;Ånge;2260;Kommunal;Ånge;2120002387;214;100;56;58;39;28;34;
Jämtlands Gymn, Åre 1;15149235;Åre;2321;Kommunal;Jämtlands Gymnasieförbund;2220001636;185;59;51;75;48;18;71;
Jämtlands Gymn, Åre 2;48336642;Åre;2321;Kommunal;Jämtlands Gymnasieförbund;2220001636;129;53;41;35;38;31;34;
Årjängs gymnasieskola;77379848;Årjäng;1765;Kommunal;Årjäng;2120001835;93;25;41;27;32;69;19;
Vuxenutbildningscentrum IM;29535640;Åstorp;1277;Kommunal;Åstorp;2120000936;86;85;1;.;49;72;17;
Bildningscentrum Facetten;24538846;Åtvidaberg;0561;Kommunal;Åtvidaberg;2120000415;241;80;78;83;37;14;54;
Haganässkolan 1;67422309;Älmhult;0765;Kommunal;Älmhult;2120000647;276;123;74;79;39;42;31;
Haganässkolan2;67058407;Älmhult;0765;Kommunal;Älmhult;2120000647;235;51;86;98;49;53;46;
Älvdalens Utbildningscentrum;34421265;Älvdalen;2039;Enskild;Älvdalens Utbildningscentrum AB;5567759120;297;126;98;73;25;..;42;
Gymnasieutb. Älvkarleby komvux;49279427;Älvkarleby;0319;Kommunal;Älvkarleby;2120000258;20;10;6;4;..;..;..;
Älvsbyns gymnasium;15791044;Älvsbyn;2560;Kommunal;Älvsbyn;2120002734;194;59;82;53;41;28;41;
Ängelholms gymnasieskola Ro 2;65392939;Ängelholm;1292;Kommunal;Ängelholm;2120000977;530;182;205;143;52;15;69;
Ängelholms gymnasieskola Ro 3;98696836;Ängelholm;1292;Kommunal;Ängelholm;2120000977;311;103;92;116;52;17;57;
Ängelholms gymnasieskola Ro 4;82160887;Ängelholm;1292;Kommunal;Ängelholm;2120000977;302;135;79;88;34;15;52;
Ängelholms gymnasieskola Ro 5;23175129;Ängelholm;1292;Kommunal;Ängelholm;2120000977;125;72;30;23;23;50;36;
Öckerö Seglande gymnasieskola;77358716;Öckerö;1407;Kommunal;Öckerö;2120001280;299;102;99;98;62;5;79;
Drottning Blankas Gymnasieskola Örebro;64648566;Örebro;1880;Enskild;DBGY Juvelen AB;5565789129;289;104;93;92;74;51;28;
Grillska Gymnasiet Örebro;49739986;Örebro;1880;Enskild;Stadsmissionens Skolstiftelse;8020170794;380;134;123;123;27;37;44;
JENSEN Gymnasium Örebro;92192566;Örebro;1880;Enskild;Jensen Education College AB;5566358759;258;95;79;84;64;54;46;
Karolinska gymnasiet;56886667;Örebro;1880;Kommunal;Örebro;2120001967;895;281;296;318;70;27;70;
Kvinnerstagymnasiet;33249781;Örebro;1880;Kommunal;Örebro;2120001967;159;41;47;71;54;..;45;
LBS Kreativa Gymnasiet Örebro;94207720;Örebro;1880;Enskild;Ljud & Bildskolan Lbs AB;5564851649;157;65;49;43;36;21;64;
NTI Gymnasiet Örebro;29225010;Örebro;1880;Enskild;NTI Gymnasiet Ellips AB;5565970471;167;61;57;49;8;29;51;
Praktiska Gymnasiet Örebro;18691102;Örebro;1880;Enskild;Praktiska Sverige AB;5562575786;212;78;65;69;10;55;22;
Proffsgymnasiet;70302356;Örebro;1880;Enskild;Fordonsutbildningar i Örebro Aktiebolag;5564869161;113;48;38;27;17;51;22;
Realgymnasiet i Örebro;28482422;Örebro;1880;Enskild;Lärande i Sverige AB;5565715892;40;40;.;.;68;..;45;
Rudbecksgymnasiet;65421426;Örebro;1880;Kommunal;Örebro;2120001967;1 203;383;390;430;61;32;62;
Rudbecksgymnasiet RGD-RGH;62394916;Örebro;1880;Kommunal;Örebro;2120001967;67;25;16;26;66;45;54;
Rytmus Örebro;67908927;Örebro;1880;Enskild;Rytmus AB;5564648979;102;32;36;34;56;..;71;
Thoren Business School Örebro;72071234;Örebro;1880;Enskild;Thorengruppen AB;5566139290;651;264;194;193;59;44;57;
Tullängsgymnasiet;24349146;Örebro;1880;Kommunal;Örebro;2120001967;990;354;334;302;22;14;57;
Tullängsgymnasiet RGD-RGH;83605345;Örebro;1880;Kommunal;Örebro;2120001967;91;21;22;48;..;41;29;
Virginska gymnasiet;15933512;Örebro;1880;Kommunal;Örebro;2120001967;1 340;691;314;335;59;31;49;
Virginska gymnasiet RGD-RGH;12198363;Örebro;1880;Kommunal;Örebro;2120001967;123;29;37;57;57;55;36;
Yrkesgymnasiet Örebro;47692481;Örebro;1880;Enskild;Thorengruppen AB;5566139290;224;93;75;56;51;55;26;
Örkelljunga Utb.centrum, gy.;64693272;Örkelljunga;1257;Kommunal;Örkelljunga;2120000878;124;63;20;41;48;51;36;
Hampnäs gymnasium;18072172;Örnsköldsvik;2284;Enskild;Impius Vård och Utbildning AB;5566824693;65;23;16;26;35;15;57;
Höga kustens teoretiska gymnasium;65833454;Örnsköldsvik;2284;Enskild;Honesta Gymnasieskolor AB;5590258108;111;36;29;46;73;33;56;
Praktiska Gymnasiet Örnsköldsvik;85188855;Örnsköldsvik;2284;Enskild;Praktiska Sverige AB;5562575786;195;75;57;63;39;15;32;
Örnsköldsviks Gymnasium Alfa 1;11341077;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;99;45;31;23;47;100;..;
Örnsköldsviks Gymnasium Beta;39528347;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;225;99;60;66;24;18;44;
Örnsköldsviks Gymnasium Delta;34988313;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;159;59;53;47;55;19;74;
Örnsköldsviks Gymnasium Gamma;85473846;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;220;79;71;70;34;6;50;
Örnsköldsviks Gymnasium Kappa;29744774;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;48;18;16;14;..;..;46;
Örnsköldsviks Gymnasium Lambda;89690587;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;416;140;137;139;63;14;58;
Örnsköldsviks Gymnasium Omega;28045567;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;321;115;106;100;69;11;67;
Örnsköldsviks Gymnasium Sigma;20768651;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;261;99;78;84;26;19;58;
Jämtlands Gymn, Fyrvalla 3A;32239920;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;268;106;84;78;28;4;44;
Jämtlands Gymn, Fyrvalla 3C;33467604;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;309;111;100;98;16;13;42;
Jämtlands Gymn, Wargentin 1A;38880984;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;310;97;119;94;47;37;63;
Jämtlands Gymn, Wargentin 1B;28872974;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;320;105;123;92;36;19;63;
Jämtlands Gymn, Wargentin 1E;69812576;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;404;156;144;104;53;12;67;
Jämtlands Gymn, Wargentin 2A;18686599;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;234;96;64;74;37;8;80;
Jämtlands Gymn, Wargentin 2B;93779220;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;460;173;149;138;70;11;66;
Jämtlands Gymn, Wargentin 2C;77797484;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;279;107;91;81;70;13;65;
Jämtlands Gymn, Wargentin 2D;53279140;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;206;67;59;80;78;11;41;
Jämtlands Gymn, Wargentin 2E;22640494;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;4;.;1;3;..;..;..;
Storsjögymnasiet, Östersund;80785976;Östersund;2380;Enskild;Honesta Skolutveckling AB;5569173635;313;109;85;119;44;13;49;
Östersunds Gymnasieskola;47559319;Östersund;2380;Enskild;Östersunds gymnasieskola AB;5567212641;143;36;43;64;60;27;53;
Skärgårdsgymnasiet;56187883;Österåker;0117;Enskild;Au Claves AB;5567284822;463;161;157;145;42;18;37;
Österåkers gymnasium;20752831;Österåker;0117;Kommunal;Österåker;2120002890;645;227;201;217;39;18;65;
Bruksgymnasiet/Gimo utb.centr.;51023367;Östhammar;0382;Kommunal;Östhammar;2120000290;371;143;123;105;50;20;37;
Vattenfallgymnasiet;34739511;Östhammar;0382;Enskild;Forsmarks Gymnasium AB;5566597885;30;13;17;.;43;..;67;
Wilhelm Haglunds Gymnasium;95069937;Östhammar;0382;Enskild;Gimo UtbildningsAktiebolag;5560614041;74;18;27;29;16;..;50;
Göinge utbildningscenter, Gymnasium;84200045;Östra Göinge;1256;Kommunal;Östra Göinge;2120000860;112;51;46;15;40;79;18;
Gymnasieskolan;55295253;Överkalix;2513;Kommunal;Överkalix;2120002684;7;.;7;.;..;..;..;
Gränsälvsgymnasiet;52690153;Övertorneå;2518;Kommunal;Övertorneå;2120002700;126;36;43;47;48;39;41;

Rapportbeskrivning och definitioner etc.  
  
Rapporten visar antal elever totalt, andel kvinnor, andel med utländsk bakgrund, andel med högutbildade föräldrar samt antal elever i skolår 1 till 3. 
Uppgifterna avser oktober det valda året.
 
Observera att uppgifter avseende kön, utländsk bakgrund samt föräldrarnas utbildningsnivå dubbelprickas om de baseras på färre än 10 elever.
Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.)  istället för utfall.
 




