Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2018/19


Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Krokslättsgymnasiet Skolenhet 1;76470241;Mölndal;1481;Kommunal;Mölndal;2120001363;123;116;6;1;24;98;..;
Krokslättsgymnasiet Skolenhet 2;99356671;Mölndal;1481;Kommunal;Mölndal;2120001363;157;83;49;25;60;51;33;
Mönsteråsgymnasiet;16702464;Mönsterås;0861;Kommunal;Mönsterås;2120000720;129;46;43;40;45;36;36;
Mönsteråsgymnasiet IM;43762671;Mönsterås;0861;Kommunal;Mönsterås;2120000720;80;19;39;22;30;85;..;
Magelungens Gymnasium Danvikstull;71353314;Nacka;0182;Enskild;Magelungen Utveckling AB;5564891447;93;44;25;24;68;18;43;
MediaGymnasiet i Nacka Strand;29449669;Nacka;0182;Enskild;MediaGymnasiet Nacka Strand AB;5566765995;405;120;151;134;34;16;63;
Nacka Enskilda Gymnasium;62855448;Nacka;0182;Enskild;Nacka Enskilda Gymnasium AB;5567841977;164;56;60;48;27;24;54;
Nacka gymnasium, Natur & Teknik;36252055;Nacka;0182;Kommunal;Nacka;2120000167;1 048;359;348;341;31;13;77;
Nacka gymnasium, Samhälle;91812793;Nacka;0182;Kommunal;Nacka;2120000167;1 110;397;350;363;59;18;71;
Nya DesignGymnasiet;14355031;Nacka;0182;Enskild;Nya Designgymnasiet i Nacka AB;5569320681;213;84;65;64;59;16;74;
Praktiska Nacka;72891848;Nacka;0182;Enskild;Praktiska Sverige AB;5562575786;365;202;94;69;38;56;22;
Rytmus Stockholm;46611859;Nacka;0182;Enskild;Rytmus AB;5564648979;682;235;218;229;54;13;72;
Sjölins gymnasium Nacka;58907711;Nacka;0182;Enskild;Sjölins Gymnasium AB;5563758399;375;128;124;123;59;10;74;
YBC, Young Business Creatives;68285560;Nacka;0182;Kommunal;Nacka;2120000167;522;163;184;175;44;17;61;
IV-programmet i Nora;71728074;Nora;1884;Kommunal;Nora;2120002007;28;6;18;4;..;75;..;
Gymnasieutbildn. i Nordanstig RO9;16374064;Nordanstig;2132;Kommunal;Hälsinglands utbildningsförbund;2220003111;25;10;14;1;40;72;..;
Nordmalings gymnasieskola;47070220;Nordmaling;2401;Kommunal;Nordmaling;2120002536;39;18;11;10;33;97;..;
De Geergymnasiet 1;58544422;Norrköping;0581;Kommunal;Norrköping;2120000456;355;118;118;119;63;39;55;
De Geergymnasiet 2;40549870;Norrköping;0581;Kommunal;Norrköping;2120000456;45;26;16;3;58;64;..;
De Geergymnasiet 3;65150019;Norrköping;0581;Kommunal;Norrköping;2120000456;268;95;86;87;71;12;74;
De Geergymnasiet 4;31796890;Norrköping;0581;Kommunal;Norrköping;2120000456;54;20;21;13;46;..;33;
De Geergymnasiet 6;22426680;Norrköping;0581;Kommunal;Norrköping;2120000456;65;32;17;16;80;18;22;
Drottning Blankas Gymnasieskola Norrköping;28023078;Norrköping;0581;Enskild;Plusgymnasiet AB;5565789129;255;97;81;77;86;41;33;
Ebersteinska gymnasiet 1;83805032;Norrköping;0581;Kommunal;Norrköping;2120000456;131;52;43;36;15;24;28;
Ebersteinska gymnasiet 2;48862305;Norrköping;0581;Kommunal;Norrköping;2120000456;314;115;100;99;6;23;29;
Ebersteinska gymnasiet 3;32887559;Norrköping;0581;Kommunal;Norrköping;2120000456;200;75;55;70;..;26;34;
Ebersteinska gymnasiet 5;71541108;Norrköping;0581;Kommunal;Norrköping;2120000456;154;63;48;43;68;60;34;
Ebersteinska gymnasiet 6;62956050;Norrköping;0581;Kommunal;Norrköping;2120000456;148;135;11;2;32;88;16;
Ebersteinska gymnasiet 7;35230892;Norrköping;0581;Kommunal;Norrköping;2120000456;31;12;17;2;..;35;..;
Eberstienska gymnasiet 4;53832505;Norrköping;0581;Kommunal;Norrköping;2120000456;245;89;79;77;26;42;60;
Film & Musikgymnasiet;47537928;Norrköping;0581;Enskild;Studiefrämjandet i Östergötland;8220038460;141;43;47;51;56;12;57;
Fria Läroverken Norrköping;69471748;Norrköping;0581;Enskild;Fria Läroverken i Sverige AB;5569172041;404;141;111;152;50;53;40;
Hagagymnasiet skolenhet Blå;49750031;Norrköping;0581;Kommunal;Norrköping;2120000456;341;98;121;122;68;25;67;
Hagagymnasiet skolenhet grön;76485705;Norrköping;0581;Kommunal;Norrköping;2120000456;182;64;58;60;51;43;75;
Hagagymnasiet skolenhet gul;31771188;Norrköping;0581;Kommunal;Norrköping;2120000456;80;43;26;11;45;26;26;
Hagagymnasiet skolenhet röd;93239262;Norrköping;0581;Kommunal;Norrköping;2120000456;171;59;56;56;66;23;37;
Himmelstalunds Utbildningscentrum;25745773;Norrköping;0581;Landsting;Östergötlands Läns Landsting;2321000040;252;104;84;64;81;6;46;
Kungsgårdsgymnasiet 1;99976753;Norrköping;0581;Kommunal;Norrköping;2120000456;287;97;93;97;53;37;55;
Kungsgårdsgymnasiet 2;58037626;Norrköping;0581;Kommunal;Norrköping;2120000456;266;66;69;131;29;100;9;
Kungsgårdsgymnasiet 3;14278480;Norrköping;0581;Kommunal;Norrköping;2120000456;168;61;55;52;68;21;37;
Kunskapsgymnasiet Norrköping;75575321;Norrköping;0581;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;442;137;134;171;66;14;74;
Norrköpings Lärlingsgymnasium;17204216;Norrköping;0581;Kommunal;Norrköping;2120000456;157;96;50;11;41;20;28;
Realgymnasiet Norrköping;43284031;Norrköping;0581;Enskild;Lärande i Sverige AB;5565715892;298;121;96;81;25;19;52;
Carl Wahren Gymnasium;13963517;Norrtälje;0188;Enskild;Roslagen Education AB;5568027378;151;54;55;42;42;36;15;
Ekebyholmsskolan, gy;24194577;Norrtälje;0188;Enskild;Ekebyholmsskolan Aktiebolag;5562512425;42;11;12;19;52;52;64;
Norrtelje Teknik- och Naturbruksgymnasium;26267406;Norrtälje;0188;Enskild;Norrtelje teknikgymnasium AB;5567916761;175;100;47;28;26;43;18;
Rodengymnasiet;42258644;Norrtälje;0188;Kommunal;Norrtälje;2120000217;1 208;457;442;309;40;23;39;
Norsjö gymnasium;25985417;Norsjö;2417;Kommunal;Norsjö;2120002858;12;12;.;.;..;..;..;
Åkrahällskolan Akra01;35035671;Nybro;0881;Kommunal;Nybro;2120000753;139;52;48;39;17;63;19;
Åkrahällskolan Akra02;12130801;Nybro;0881;Kommunal;Nybro;2120000753;197;75;52;70;48;37;37;
Åkrahällskolan Akra03;51736304;Nybro;0881;Kommunal;Nybro;2120000753;186;87;49;50;19;37;51;
Praktiska Nykvarn;53180719;Nykvarn;0140;Enskild;Praktiska Sverige AB;5562575786;240;86;83;71;35;56;18;
Elteknikbranschens gymnasium;27489137;Nyköping;0480;Enskild;Elteknikbranschens Gymnasium i Nyköping AB;5567106637;81;27;28;26;..;..;41;
Framtidsgymnasiet Nyköping;15609112;Nyköping;0480;Enskild;Framtidsgymnasiet Öst AB;5565304481;147;66;56;25;..;46;16;
LBS Ljud & Bildskolan Nyköping;44285075;Nyköping;0480;Enskild;Ljud & Bildskolan Lbs AB;5564851649;152;56;52;44;32;18;51;
Nyköping Strand Utbildn.center;60424371;Nyköping;0480;Enskild;Nyköping Strand Utbildningscentrum AB;5564710795;148;53;49;46;58;9;48;
Nyköpings Enskilda Gymnasium;95785055;Nyköping;0480;Enskild;Erastos AB;5564418449;514;170;174;170;65;13;72;
Nyköpings gymnasium Gripen;68655578;Nyköping;0480;Kommunal;Nyköping;2120002940;754;264;242;248;40;26;49;
Nyköpings gymnasium Gripen2;99946034;Nyköping;0480;Kommunal;Nyköping;2120002940;289;97;93;99;38;81;12;
Nyköpings gymnasium Nico;68741484;Nyköping;0480;Kommunal;Nyköping;2120002940;316;130;108;78;53;47;34;
Nyköpings gymnasium Skavsta;17062663;Nyköping;0480;Kommunal;Nyköping;2120002940;191;73;63;55;12;21;37;
Realgymnasiet Nyköping;56267421;Nyköping;0480;Enskild;Lärande i Sverige AB;5565715892;78;30;21;27;85;..;32;
Öknaskolan;34990065;Nyköping;0480;Landsting;Södermanlands Läns Landsting;2321000032;235;76;84;75;62;6;47;
Nynäshamns gymnasium;37054246;Nynäshamn;0192;Kommunal;Nynäshamn;2120000233;438;236;107;95;37;34;37;
Brinellgymnasiet 1;96383883;Nässjö;0682;Kommunal;Nässjö;2120000548;133;49;50;34;38;94;14;
Brinellgymnasiet 2;39199869;Nässjö;0682;Kommunal;Nässjö;2120000548;250;87;81;82;36;31;55;
Brinellgymnasiet 3;62216381;Nässjö;0682;Kommunal;Nässjö;2120000548;200;76;65;59;7;23;29;
Brinellgymnasiet 4;31179045;Nässjö;0682;Kommunal;Nässjö;2120000548;362;123;114;125;62;41;36;
Brinellgymnasiet 5;72421673;Nässjö;0682;Kommunal;Nässjö;2120000548;281;98;96;87;80;21;47;
Klaragymnasiet med internat;15763669;Olofström;1060;Kommunal;Kommunsamverkan cura individutveckling;2220000711;50;11;13;26;24;..;48;
Nordenbergsskolan 1;59655752;Olofström;1060;Kommunal;Olofström;2120000811;207;78;70;59;30;42;35;
Nordenbergsskolan 2;88750078;Olofström;1060;Kommunal;Olofström;2120000811;184;81;58;45;30;23;45;
Nordenbergsskolan 3;50108759;Olofström;1060;Kommunal;Olofström;2120000811;113;44;31;38;62;23;48;
Gymnasiet;41878314;Orust;1421;Kommunal;Orust;2120001314;58;35;10;13;31;52;17;
Ekbackeskolan gymnasium;41555549;Osby;1273;Kommunal;Osby;2120000902;422;203;108;111;46;32;43;
Naturbruksgymnasiet Osby;32003298;Osby;1273;Kommunal;Osby;2120000902;22;.;.;22;..;..;59;
Yrkesskolan, introduktionsprogrammet;19878579;Osby;1273;Kommunal;Osby;2120000902;24;8;9;7;..;..;..;
Elajo Technical Edu. Center;22383788;Oskarshamn;0882;Enskild;Elajo Technical Education Center AB;5562216027;80;26;28;26;..;..;40;
Oscarsgymnasiet A;85459854;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;349;150;103;96;50;15;47;
Oscarsgymnasiet B;81876614;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;315;113;92;110;31;30;51;
Oscarsgymnasiet C;44963095;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;84;84;.;.;38;86;13;
Oscarsgymnasiet D;18711877;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;232;86;76;70;67;17;39;
Voxnadalens gymnasium;67071618;Ovanåker;2121;Kommunal;Ovanåker;2120002304;332;141;92;99;38;30;31;
Laestadiusskolan;75324351;Pajala;2521;Kommunal;Lapplands kommunalförbund;2220000760;143;66;37;40;38;40;32;
Partille gymnasium/IM;21862642;Partille;1402;Kommunal;Partille;2120001272;158;58;58;42;28;77;17;
Partille Gymnasium/Nat. Prg.;61229217;Partille;1402;Kommunal;Partille;2120001272;299;114;102;83;25;44;44;
Perstorp Gymnasium;58929357;Perstorp;1275;Enskild;Perstorp Aktiebolag;5560246513;77;25;21;31;34;18;56;
Grans naturbruksgymnasium;42517257;Piteå;2581;Kommunal;Piteå;2120002759;147;58;54;35;84;..;40;
Strömbacka Frigg;70376604;Piteå;2581;Kommunal;Piteå;2120002759;224;88;67;69;75;12;54;
Strömbacka Hugin;59575030;Piteå;2581;Kommunal;Piteå;2120002759;256;84;92;80;29;9;71;
Strömbacka Magne;93503103;Piteå;2581;Kommunal;Piteå;2120002759;173;69;54;50;17;10;40;
Strömbacka Mimer;18617410;Piteå;2581;Kommunal;Piteå;2120002759;307;138;85;84;64;33;46;
Strömbacka Mjölner;41697930;Piteå;2581;Kommunal;Piteå;2120002759;295;103;98;94;11;9;49;
Strömbacka Munin;28025244;Piteå;2581;Kommunal;Piteå;2120002759;230;60;81;89;62;15;48;
Jämtlands Gymn, Bispgården;17184072;Ragunda;2303;Kommunal;Jämtlands gymnasieförbund;2220001636;54;16;13;25;..;52;..;
Lärcentrum;34838015;Robertsfors;2409;Kommunal;Robertsfors;2120002551;14;1;12;1;..;93;..;
Gymnasieskolan Knut Hahn 1;40338843;Ronneby;1081;Kommunal;Ronneby;2120000837;304;116;96;92;62;18;51;
Gymnasieskolan Knut Hahn 2;77440824;Ronneby;1081;Kommunal;Ronneby;2120000837;254;98;78;78;21;27;54;
Gymnasieskolan Knut Hahn 3;13883567;Ronneby;1081;Kommunal;Ronneby;2120000837;234;234;.;.;29;87;24;
Gymnasieskolan Knut Hahn 4;71069359;Ronneby;1081;Kommunal;Ronneby;2120000837;56;20;18;18;..;25;71;
Naturbruksgymnasiet i Blekinge;86896907;Ronneby;1081;Kommunal;Ronneby;2120000837;104;38;32;34;59;..;41;
Stiernhööksgymnasiet;14292382;Rättvik;2031;Kommunal;Rättvik;2120002171;420;171;126;123;53;10;40;
Kungsängsgymnasiet;87859089;Sala;1981;Kommunal;Sala;2120002098;469;211;147;111;38;43;30;
Västmanland naturbruksgy. Ösby;54764253;Sala;1981;Kommunal;Sala;2120002098;205;70;72;63;36;15;35;
Rönninge gymnasium;98908403;Salem;0128;Kommunal;Salem;2120002874;588;216;183;189;49;59;49;
Bessemerskolan;16493131;Sandviken;2181;Kommunal;Sandviken;2120002346;855;292;287;276;42;24;48;
Bessemerskolan_IM;33528519;Sandviken;2181;Kommunal;Sandviken;2120002346;242;133;65;44;35;79;14;
Göranssonska skolan;41119610;Sandviken;2181;Enskild;Sandvik Utbildningsaktiebolag;5563048791;194;66;65;63;37;16;71;
Arlandagymnasiet 1;83272868;Sigtuna;0191;Kommunal;Sigtuna;2120000225;548;207;172;169;46;30;51;
Arlandagymnasiet 3;48304166;Sigtuna;0191;Kommunal;Sigtuna;2120000225;302;116;101;85;29;53;31;
Arlandagymnasiet 4;66912789;Sigtuna;0191;Kommunal;Sigtuna;2120000225;136;135;1;.;32;89;10;
Praktiska Märsta;24982097;Sigtuna;0191;Enskild;Praktiska Sverige AB;5562575786;134;59;36;39;25;51;25;
Sigtunaskolan hum. läroverket, gy;45552626;Sigtuna;0191;Enskild;Sigtuna Skolstiftelse;8148002879;294;96;100;98;51;17;71;
Sigtunaskolan hum. läroverket, int gy;50906954;Sigtuna;0191;Enskild;Sigtuna Skolstiftelse;8148002879;161;43;56;62;52;69;43;
Sveriges Ridgymnasium Sigtuna;97104132;Sigtuna;0191;Enskild;Sveriges Ridgymnasium AB;5566814504;50;21;14;15;100;..;62;
Nova Academy;16748680;Simrishamn;1291;Kommunal;Simrishamn;2120000969;197;66;69;62;60;21;60;
Österlengymnasiet;68597767;Simrishamn;1291;Kommunal;Simrishamn;2120000969;126;57;44;25;46;55;27;
Malenagymnasiet;27964873;Sjöbo;1265;Kommunal;Sjöbo;2120001090;223;89;70;64;24;14;18;
Katedralskolan Skara Ro B;30706655;Skara;1495;Kommunal;Skara;2120001702;201;76;64;61;47;50;29;
Katedralskolan Skara Ro C;65674821;Skara;1495;Kommunal;Skara;2120001702;254;106;70;78;73;30;50;
Katedralskolan Skara Ro D;92332557;Skara;1495;Kommunal;Skara;2120001702;234;73;75;86;32;24;44;
Naturbruksskolan Uddetorp;46332927;Skara;1495;Landsting;Västra Götalands Läns Landsting;2321000131;121;47;49;25;25;..;45;
Olinsgymnasiet;16555851;Skara;1495;Enskild;Olinsgymnasiet i Skara AB;5569998932;56;31;25;.;48;..;59;
Anderstorpsgymnasiet 1;78821574;Skellefteå;2482;Kommunal;Skellefteå;2120002643;123;39;43;41;9;..;50;
Anderstorpsgymnasiet 2;70408763;Skellefteå;2482;Kommunal;Skellefteå;2120002643;336;126;117;93;62;9;63;
Anderstorpsgymnasiet 3;99620228;Skellefteå;2482;Kommunal;Skellefteå;2120002643;222;89;66;67;59;14;50;
Anderstorpsgymnasiet 4;42440084;Skellefteå;2482;Kommunal;Skellefteå;2120002643;157;56;56;45;62;9;53;
Anderstorpsgymnasiet 5;70815774;Skellefteå;2482;Kommunal;Skellefteå;2120002643;250;91;62;97;66;16;60;
Anderstorpsgymnasiet 6;21080571;Skellefteå;2482;Kommunal;Skellefteå;2120002643;55;50;4;1;36;67;..;
Anderstorpsgymnasiet Hammarängen;24653673;Skellefteå;2482;Kommunal;Skellefteå;2120002643;72;29;24;19;17;..;40;
Baldergymnasiet 1;58200871;Skellefteå;2482;Kommunal;Skellefteå;2120002643;161;53;60;48;35;9;50;
Baldergymnasiet 3;90505849;Skellefteå;2482;Kommunal;Skellefteå;2120002643;190;171;17;2;35;87;7;
Baldergymnasiet 4;83880861;Skellefteå;2482;Kommunal;Skellefteå;2120002643;284;135;69;80;20;15;64;
Baldergymnasiet 5;71099568;Skellefteå;2482;Kommunal;Skellefteå;2120002643;336;124;119;93;67;28;54;
Baldergymnasiet 6;51145165;Skellefteå;2482;Kommunal;Skellefteå;2120002643;142;50;56;36;65;7;39;
Guldstadsgymnasiet i Skellefteå;90990441;Skellefteå;2482;Enskild;Honesta Skolutveckling AB;5569173635;141;51;51;39;45;33;32;
Naturbruksgymnasiet i Burträsk;86319615;Skellefteå;2482;Kommunal;Skellefteå;2120002643;68;26;28;14;47;..;31;
Praktiska Skellefteå;87303004;Skellefteå;2482;Enskild;Praktiska Sverige AB;5562575786;173;79;51;43;36;55;16;
Yrkesgymnasiet Skellefteå;97835550;Skellefteå;2482;Enskild;Thorengruppen AB;5566139290;130;42;50;38;15;44;21;
Nils Holgerssongy i Skurup;22446331;Skurup;1264;Kommunal;Skurup;2120001082;182;71;62;49;29;7;18;
Drottning Blankas Gymnasieskola Skövde;26508763;Skövde;1496;Enskild;Plusgymnasiet AB;5565789129;259;98;83;78;77;31;29;
Kavelbro enhet 876;42911621;Skövde;1496;Kommunal;Skövde;2120001710;298;109;94;95;26;6;48;
Kavelbro enhet 877;40575001;Skövde;1496;Kommunal;Skövde;2120001710;250;78;77;95;40;14;32;
Kavelbro enhet 878;43998440;Skövde;1496;Kommunal;Skövde;2120001710;219;96;78;45;36;68;16;
Lichron Teknikgymnasium Skövde;75027822;Skövde;1496;Enskild;Lichron Teknik AB;5567560635;105;36;36;33;13;10;47;
NTI Gymnasiet Skövde;26671095;Skövde;1496;Enskild;IT Gymnasiet Sverige AB;5565970471;207;81;70;56;17;25;47;
Praktiska Skövde;14504503;Skövde;1496;Enskild;Praktiska Sverige AB;5562575786;151;60;36;55;38;43;19;
Volvogymnasiet Skövde;21850904;Skövde;1496;Enskild;Volvo Personvagnar Aktiebolag;5560743089;144;48;48;48;31;7;74;
Västerhöjd enhet 871;65320354;Skövde;1496;Kommunal;Skövde;2120001710;457;158;153;146;49;27;74;
Västerhöjd enhet 872;77544055;Skövde;1496;Kommunal;Skövde;2120001710;365;126;117;122;56;18;56;
Västerhöjd enhet 873;49112879;Skövde;1496;Kommunal;Skövde;2120001710;145;47;46;52;75;8;61;
Västerhöjd enhet 874;30279258;Skövde;1496;Kommunal;Skövde;2120001710;344;122;118;104;64;21;65;
Västerhöjd enhet 875;16198647;Skövde;1496;Kommunal;Skövde;2120001710;207;73;68;66;61;20;36;
VBU Smeden;12496135;Smedjebacken;2061;Kommunal;Västerbergslagens utbildningsförbund,vbu;2220000802;92;23;47;22;53;50;15;
VBU Stegelbacken;29220606;Smedjebacken;2061;Kommunal;Västerbergslagens utbildningsförbund,vbu;2220000802;152;33;47;72;23;97;9;
Sollefteå gymnasium;76903284;Sollefteå;2283;Kommunal;Sollefteå;2120002437;695;243;239;213;37;35;34;
Consensum Gymnasium Sollentuna;68649663;Sollentuna;0163;Enskild;Consensum Lund AB;5566023684;140;52;30;58;71;59;36;
Häggviks Gymnasium;43623146;Sollentuna;0163;Enskild;Utvecklingspedagogik Sverige Aktiebolag;5564715729;25;13;7;5;48;..;56;
KLARA Teoretiska Gymnasium Sollentuna;49141105;Sollentuna;0163;Enskild;Mikael Elias Gymnasium AB;5565583282;205;67;74;64;53;80;48;
NTI Gymnasiet Sollentuna;15870428;Sollentuna;0163;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;198;69;66;63;16;43;45;
Rudbeck Ekonomiprogrammet;26646080;Sollentuna;0163;Kommunal;Sollentuna;2120000134;468;154;157;157;52;21;73;
Rudbeck El- och energi & Teknikprogrammet;26750052;Sollentuna;0163;Kommunal;Sollentuna;2120000134;346;122;106;118;12;18;75;
Rudbeck Estetiska & Samhällsvetenskapsprogrammet;18974693;Sollentuna;0163;Kommunal;Sollentuna;2120000134;503;169;172;162;68;21;69;
Rudbeck Humanistiska programmet & AST-enheten;26996566;Sollentuna;0163;Kommunal;Sollentuna;2120000134;60;15;22;23;48;18;75;
Rudbeck Introduktionsprogrammen;15832056;Sollentuna;0163;Kommunal;Sollentuna;2120000134;185;72;72;41;30;70;31;
Rudbeck Naturvetenskapsprogrammet;27704246;Sollentuna;0163;Kommunal;Sollentuna;2120000134;413;140;119;154;54;31;81;
Yrkesgymnasiet Sollentuna;81997762;Sollentuna;0163;Enskild;Thorengruppen AB;5566139290;241;97;75;69;43;50;26;
Ingridskolan, gymnasiet;28967085;Solna;0184;Enskild;Ingridskolan AB;5566222013;46;24;15;7;46;..;76;
Johan Movingers Gymnasium;69747871;Solna;0184;Enskild;Johan Movingers Gymnasium;8024142781;80;34;18;28;54;74;49;
LBS Ljud & Bildskolan Stockholm Norra;18106851;Solna;0184;Enskild;Ljud & Bildskolan Lbs AB;5564851649;114;114;.;.;12;20;61;
Peabskolan Solna;70119254;Solna;0184;Enskild;Peabskolan AB;5564427432;74;38;17;19;..;30;32;
Psykologigymnasiet;31151740;Solna;0184;Enskild;Psykologigymnasiet Sverige AB;5567295885;126;78;19;29;49;63;36;
Solna Gymnasium;79346084;Solna;0184;Kommunal;Solna;2120000183;788;312;242;234;42;47;54;
Sorsele gymnasieskola;98927766;Sorsele;2422;Kommunal;Sorsele;2120002585;35;35;.;.;..;94;..;
KC-gymnasiet;19456482;Sotenäs;1427;Kommunal;Sotenäs;2120001322;46;13;9;24;35;61;..;
Hvilan Utbildning;34222422;Staffanstorp;1230;Enskild;Hvilan Utbildning AB;5566066980;99;67;19;13;49;49;35;
Kometskolan Introduktionsprogram;31688123;Staffanstorp;1230;Kommunal;Staffanstorp;2120001017;35;15;1;19;43;63;..;
Munkeröds utb.c., Stenungsund;84230226;Stenungsund;1415;Enskild;Munkeröds Utbildningscenter Aktiebolag;5562067495;14;6;5;3;100;..;..;
Nösnäsgymnasiet 1;42060237;Stenungsund;1415;Kommunal;Stenungsund;2120001298;359;146;130;83;25;41;25;
Nösnäsgymnasiet 2;89816391;Stenungsund;1415;Kommunal;Stenungsund;2120001298;214;78;73;63;55;10;50;
Nösnäsgymnasiet 3;14448619;Stenungsund;1415;Kommunal;Stenungsund;2120001298;328;107;130;91;55;10;61;
Nösnäsgymnasiet 4;12546590;Stenungsund;1415;Kommunal;Stenungsund;2120001298;293;107;95;91;20;8;66;
Anna Whitlocks gymnasium 54040574;54040574;Stockholm;0180;Kommunal;Stockholm;2120000142;725;725;.;.;64;17;82;
Atleticagymnasiet;43565270;Stockholm;0180;Enskild;Atleticagymnasiet AB;5567799035;402;135;134;133;45;83;35;
Bernadottegymnasiet 77176811;77176811;Stockholm;0180;Kommunal;Stockholm;2120000142;370;153;126;91;36;24;57;
Blackebergs gymnasium 52791537;52791537;Stockholm;0180;Kommunal;Stockholm;2120000142;379;131;125;123;68;12;83;
Blackebergs gymnasium 85152591;85152591;Stockholm;0180;Kommunal;Stockholm;2120000142;444;163;158;123;48;33;64;
Blackebergs gymnasium 85819857;85819857;Stockholm;0180;Kommunal;Stockholm;2120000142;395;132;132;131;47;23;87;
Bromma gymnasium 40600798;40600798;Stockholm;0180;Kommunal;Stockholm;2120000142;472;163;156;153;39;16;74;
Bromma gymnasium 52942981;52942981;Stockholm;0180;Kommunal;Stockholm;2120000142;371;190;92;89;39;36;56;
Bromma gymnasium 54117171;54117171;Stockholm;0180;Kommunal;Stockholm;2120000142;386;124;123;139;22;28;82;
Campus Manilla Gymnasium;48120273;Stockholm;0180;Enskild;Campus Manilla Utbildning AB;5568834765;248;87;79;82;58;8;88;
Carlgrenska Waldorfgymnasiet;33233228;Stockholm;0180;Enskild;Stockholms Fria Waldorfgymnasium;8024530647;40;10;13;17;65;25;75;
Cybergymnasiet Stockholm;94167577;Stockholm;0180;Enskild;Cybergymnasiet Stockholm AB;5565547964;1 074;382;367;325;41;56;44;
Dansgymnasiet Stockholm;70404319;Stockholm;0180;Enskild;Vasiliou Education AB;5568920218;56;56;.;.;75;63;46;
Designgymnasiet Kungsholmen;27023528;Stockholm;0180;Enskild;Hermods Design & Construction College AB;5569828451;291;122;85;84;49;39;46;
Didaktus Liljeholmen;53903798;Stockholm;0180;Enskild;Didaktus Skolor AB;5564732856;577;248;159;170;60;81;26;
Distra Gymnasium;85782695;Stockholm;0180;Enskild;Distra Utbildnings Center AB;5566064209;196;83;63;50;19;64;18;
Djurgymnasiet Stockholm;98815582;Stockholm;0180;Enskild;Animallogos AB;5566205455;294;117;91;86;88;12;53;
Drottning Blankas Gymnasieskola Stockholm;97770837;Stockholm;0180;Enskild;Drottning Blankas Gymnasieskola AB;5565668794;363;149;92;122;73;39;49;
Elektrikergymnasiet;21312503;Stockholm;0180;Enskild;Stockholms El-utbildning AB;5566814801;161;55;54;52;..;17;47;
Enskede Gårds gymnasium 35541921;35541921;Stockholm;0180;Kommunal;Stockholm;2120000142;310;129;121;60;34;78;18;
Enskilda gymnasiet, gy;69650864;Stockholm;0180;Enskild;Enskilda Gymnasiet;8020126531;281;91;93;97;60;12;94;
ESS-gymnasiet 59581397;59581397;Stockholm;0180;Kommunal;Stockholm;2120000142;177;94;39;44;46;20;61;
ESS-gymnasiet 84286715;84286715;Stockholm;0180;Kommunal;Stockholm;2120000142;109;109;.;.;52;48;39;
Framtidsgymnasiet Stockholm;14926020;Stockholm;0180;Enskild;Framtidsgymnasiet i Göteborg Aktiebolag;5564781606;152;55;48;49;..;70;22;
Franska Skolan/Ecole francaise Gymnasium;41938272;Stockholm;0180;Enskild;Stiftelsen Franska Skolan;8020061530;304;98;105;101;62;21;88;
Globala gymnasiet 29423248;29423248;Stockholm;0180;Kommunal;Stockholm;2120000142;391;154;121;116;69;18;75;
Globala gymnasiet 76054399;76054399;Stockholm;0180;Kommunal;Stockholm;2120000142;272;153;64;55;54;49;60;
Grillska Gymnasiet Stockholm;33132452;Stockholm;0180;Enskild;Stadsmissionens Skolstiftelse;8020170794;600;254;186;160;53;54;36;
Gymnasieskolan Futurum;56942970;Stockholm;0180;Enskild;Sociala Missionen;8020031178;56;24;15;17;45;59;34;
Gymnasieskolan Metapontum;60142020;Stockholm;0180;Enskild;Metapontum AB;5566641691;27;8;6;13;44;67;70;
Hermods Distansgymnasium;70811222;Stockholm;0180;Enskild;Hermods Aktiebolag;5560440017;21;4;7;10;..;..;71;
International IT College of Sweden Stockholm;35084976;Stockholm;0180;Enskild;Edinit AB;5563114445;319;115;108;96;44;51;60;
International School of the Stockholm Region 25525759;25525759;Stockholm;0180;Kommunal;Stockholm;2120000142;258;87;75;96;45;66;72;
Internationella Engelska Gymnasiet Södermalm;77632411;Stockholm;0180;Enskild;Internationella Engelska Skolan i Sverige AB;5564624368;726;256;226;244;67;47;78;
Internationella Hotell- och Restaurangskolan;56653353;Stockholm;0180;Enskild;Klaragymnasium AB;5566303938;169;60;55;54;38;28;51;
Internationella Kunskapsgymnasiet;49068301;Stockholm;0180;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;266;98;88;80;55;45;61;
JENSEN Gymnasium Internationella;59898194;Stockholm;0180;Enskild;Jensen Education College AB;5566358759;244;79;88;77;62;53;52;
