Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2021/22


Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Kunskapens hus, IM;58583587;Munkedal;1430;Kommunal;Munkedal;2120001330;32;13;7;12;41;53;..;
Lärlingsgymnasiet i Munkedal;15100079;Munkedal;1430;Enskild;Lärlingsgymnasiet i Sverige AB;5567628176;157;60;61;36;28;12;24;
Processtekniska Gymnasiet;55421481;Munkedal;1430;Kommunal;Munkedal;2120001330;18;6;4;8;..;..;..;
Franklins gymnasium;76562396;Mölndal;1481;Kommunal;Mölndal;2120001363;227;90;78;59;40;20;81;
Krokslättsgymnasiet Skolenhet 1;76470241;Mölndal;1481;Kommunal;Mölndal;2120001363;118;47;47;24;67;53;36;
Krokslättsgymnasiet Skolenhet 2;99356671;Mölndal;1481;Kommunal;Mölndal;2120001363;247;149;52;46;60;47;28;
Mönsteråsgymnasiet;16702464;Mönsterås;0861;Kommunal;Mönsterås;2120000720;90;33;28;29;40;44;53;
Mönsteråsgymnasiet IM;43762671;Mönsterås;0861;Kommunal;Mönsterås;2120000720;47;19;19;9;36;62;..;
Designgymnasiet Sickla;14355031;Nacka;0182;Enskild;Designgymnasiet i Sverige AB;5569320681;255;118;75;62;70;16;67;
Drottning Blankas Gymnasieskola Nacka;68602647;Nacka;0182;Enskild;DBGY Kronan AB;5565668794;274;148;126;.;54;20;52;
Ebba Brahe Gymnasium;16755988;Nacka;0182;Enskild;Ebba Braheskolan AB;5590468624;71;71;.;.;27;14;72;
Magelungens Gymnasium Danvikstull;71353314;Nacka;0182;Enskild;Magelungen Utveckling AB;5564891447;103;48;32;23;76;20;55;
MediaGymnasiet i Nacka Strand;29449669;Nacka;0182;Enskild;MediaGymnasiet Nacka Strand AB;5566765995;320;95;104;121;31;15;68;
Nacka Enskilda Gymnasium;62855448;Nacka;0182;Enskild;Nacka Enskilda Gymnasium AB;5567841977;169;59;59;51;26;9;60;
Nacka Gymnasium;92506886;Nacka;0182;Kommunal;Nacka;2120000167;2 189;715;730;744;40;13;80;
NTI Gymnasiet Nacka;31071774;Nacka;0182;Enskild;NTI Gymnasiet Macro AB;5561203679;253;113;87;53;..;19;73;
Praktiska Gymnasiet Nacka;72891848;Nacka;0182;Enskild;Praktiska Sverige AB;5562575786;434;179;129;126;32;45;28;
Rytmus Stockholm;46611859;Nacka;0182;Enskild;Rytmus AB;5564648979;690;235;231;224;52;12;76;
Sjölins gymnasium Nacka;58907711;Nacka;0182;Enskild;Sjölins Gymnasium AB;5563758399;477;160;158;159;53;12;75;
YBC, Young Business Creatives;68285560;Nacka;0182;Kommunal;Nacka;2120000167;629;201;229;199;52;15;76;
IV-programmet i Nora;71728074;Nora;1884;Kommunal;Nora;2120002007;10;3;4;3;..;..;..;
Gymnasieutbildn. i Nordanstig RO9;16374064;Nordanstig;2132;Kommunal;Hälsinglands Utbildningsförbund;2220003111;28;12;11;5;39;..;..;
Bråvallagymnasiet 1;83805032;Norrköping;0581;Kommunal;Norrköping;2120000456;156;47;53;56;22;24;36;
Bråvallagymnasiet 2;48862305;Norrköping;0581;Kommunal;Norrköping;2120000456;276;78;101;97;21;25;30;
Bråvallagymnasiet 3;32887559;Norrköping;0581;Kommunal;Norrköping;2120000456;215;67;68;80;..;29;43;
Bråvallagymnasiet 4;85586216;Norrköping;0581;Kommunal;Norrköping;2120000456;78;21;27;30;..;17;42;
De Geergymnasiet 1;58544422;Norrköping;0581;Kommunal;Norrköping;2120000456;314;106;91;117;59;36;52;
De Geergymnasiet 3;65150019;Norrköping;0581;Kommunal;Norrköping;2120000456;275;102;87;86;71;14;73;
De Geergymnasiet 6;22426680;Norrköping;0581;Kommunal;Norrköping;2120000456;57;22;17;18;77;19;68;
Drottning Blankas Gymnasieskola Norrköping;28023078;Norrköping;0581;Enskild;DBGY Juvelen AB;5565789129;224;82;82;60;85;42;36;
Ebersteinska gymnasiet  4;53832505;Norrköping;0581;Kommunal;Norrköping;2120000456;174;63;61;50;12;45;62;
Ebersteinska gymnasiet 5;71541108;Norrköping;0581;Kommunal;Norrköping;2120000456;242;88;83;71;66;72;41;
Ebersteinska gymnasiet 6;62956050;Norrköping;0581;Kommunal;Norrköping;2120000456;140;68;40;32;41;60;40;
Film & Musikgymnasiet;47537928;Norrköping;0581;Enskild;Studiefrämjandet i Östergötland;8220038460;150;49;51;50;58;11;63;
Fria Läroverken Norrköping;69471748;Norrköping;0581;Enskild;Fria Läroverken i Sverige AB;5569172041;352;147;114;91;47;62;36;
Hagagymnasiet skolenhet Blå;49750031;Norrköping;0581;Kommunal;Norrköping;2120000456;343;91;126;126;70;25;73;
Hagagymnasiet skolenhet grön;76485705;Norrköping;0581;Kommunal;Norrköping;2120000456;176;64;61;51;57;52;70;
Hagagymnasiet skolenhet gul;31771188;Norrköping;0581;Kommunal;Norrköping;2120000456;79;38;27;14;51;15;51;
Hagagymnasiet skolenhet röd;93239262;Norrköping;0581;Kommunal;Norrköping;2120000456;170;61;54;55;61;30;49;
Himmelstalunds utbildningscentrum;25745773;Norrköping;0581;Region;Region Östergötland;2321000040;238;89;81;68;77;8;51;
Hvilan Gymnasium Norrköping;70041113;Norrköping;0581;Enskild;Hvilan Utbildning AB;5566066980;12;12;.;.;..;83;..;
JENSEN Gymnasium Norrköping;97378761;Norrköping;0581;Enskild;Jensen Education College AB;5566358759;56;56;.;.;70;50;63;
Kungsgårdsgymnasiet 1;99976753;Norrköping;0581;Kommunal;Norrköping;2120000456;276;94;83;99;54;33;56;
Kungsgårdsgymnasiet 2;58037626;Norrköping;0581;Kommunal;Norrköping;2120000456;114;61;37;16;42;95;14;
Kungsgårdsgymnasiet 3;14278480;Norrköping;0581;Kommunal;Norrköping;2120000456;241;77;82;82;73;19;38;
Kunskapsgymnasiet Norrköping;75575321;Norrköping;0581;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;601;200;197;204;62;19;73;
Norrköpings Lärlingsgymnasium 1;17204216;Norrköping;0581;Kommunal;Norrköping;2120000456;203;81;68;54;57;26;32;
Praktiska Gymnasiet Norrköping;62458752;Norrköping;0581;Enskild;Praktiska Sverige AB;5562575786;107;106;.;1;28;29;24;
Realgymnasiet Norrköping;43284031;Norrköping;0581;Enskild;Lärande i Sverige AB;5565715892;330;107;114;109;28;25;55;
Second chance School 1;96786102;Norrköping;0581;Kommunal;Norrköping;2120000456;42;27;11;4;26;55;..;
Yrkesgymnasiet Norrköping;67842103;Norrköping;0581;Enskild;Thorengruppen AB;5566139290;86;47;39;.;31;42;35;
Carl Wahren Gymnasium;13963517;Norrtälje;0188;Enskild;Roslagen Education AB;5568027378;132;39;37;56;41;48;15;
Ekebyholmsskolan, gy;24194577;Norrtälje;0188;Enskild;Ekebyholmsskolan Aktiebolag;5562512425;30;15;11;4;63;50;37;
Rodengymnasiet;42258644;Norrtälje;0188;Kommunal;Norrtälje;2120000217;1 199;414;423;362;44;21;45;
Skärgårdsgymnasiet Norrtälje;26267406;Norrtälje;0188;Enskild;Norrtelje teknikgymnasium AB;5567916761;210;94;64;52;38;11;39;
Norsjö gymnasium;25985417;Norsjö;2417;Kommunal;Norsjö;2120002858;3;3;.;.;..;..;..;
Åkrahällskolan Akra01;35035671;Nybro;0881;Kommunal;Nybro;2120000753;89;30;35;24;46;16;36;
Åkrahällskolan Akra02;12130801;Nybro;0881;Kommunal;Nybro;2120000753;179;62;62;55;52;39;51;
Åkrahällskolan Akra03;51736304;Nybro;0881;Kommunal;Nybro;2120000753;134;43;48;43;19;43;54;
Praktiska Gymnasiet Nykvarn;53180719;Nykvarn;0140;Enskild;Praktiska Sverige AB;5562575786;268;97;84;87;38;56;24;
Elteknikbranschens gymnasium;27489137;Nyköping;0480;Enskild;Elteknikbranschens Gymnasium i Nyköping AB;5567106637;90;30;30;30;..;..;47;
Framtidsgymnasiet Nyköping;15609112;Nyköping;0480;Enskild;Praktiska Lärande AB;5565304481;172;68;74;30;19;35;23;
LBS Kreativa Gymnasiet Nyköping;44285075;Nyköping;0480;Enskild;Ljud & Bildskolan Lbs AB;5564851649;185;60;54;71;34;17;57;
Nyköping Strand Utbildn.center;60424371;Nyköping;0480;Enskild;Nyköping Strand Utbildningscentrum AB;5564710795;138;34;54;50;67;14;47;
Nyköpings Enskilda Gymnasium;95785055;Nyköping;0480;Enskild;Erastos AB;5564418449;516;162;181;173;64;14;77;
Nyköpings gymnasium Gripen;68655578;Nyköping;0480;Kommunal;Nyköping;2120002940;1 113;425;352;336;47;33;48;
Nyköpings gymnasium Nico;68741484;Nyköping;0480;Kommunal;Nyköping;2120002940;398;146;133;119;54;43;38;
Nyköpings gymnasium Skavsta;17062663;Nyköping;0480;Kommunal;Nyköping;2120002940;231;75;76;80;16;22;43;
Realgymnasiet Nyköping;56267421;Nyköping;0480;Enskild;Lärande i Sverige AB;5565715892;80;20;31;29;83;..;54;
Öknaskolan;34990065;Nyköping;0480;Region;Region Sörmland;2321000032;220;75;69;76;46;5;53;
Nynäshamns gymnasium;37054246;Nynäshamn;0192;Kommunal;Nynäshamn;2120000233;419;178;116;125;38;34;46;
Brinellgymnasiet 1;96383883;Nässjö;0682;Kommunal;Nässjö;2120000548;258;107;67;84;34;51;30;
Brinellgymnasiet 2;39199869;Nässjö;0682;Kommunal;Nässjö;2120000548;329;109;103;117;24;30;55;
Brinellgymnasiet 3;62216381;Nässjö;0682;Kommunal;Nässjö;2120000548;243;76;93;74;71;28;52;
Brinellgymnasiet 4;31179045;Nässjö;0682;Kommunal;Nässjö;2120000548;278;105;96;77;55;41;42;
Klaragymnasiet med internat;15763669;Olofström;1060;Kommunal;Kommunsamverkan Cura Individutveckling;2220000711;57;23;13;21;40;..;54;
Nordenbergsskolan 1;59655752;Olofström;1060;Kommunal;Olofström;2120000811;266;116;94;56;27;35;43;
Nordenbergsskolan 2;88750078;Olofström;1060;Kommunal;Olofström;2120000811;250;73;83;94;55;25;48;
Gymnasiet;41878314;Orust;1421;Kommunal;Orust;2120001314;20;20;.;.;..;65;..;
Ekbackeskolan Ro1;41555549;Osby;1273;Kommunal;Osby;2120000902;206;55;62;89;62;22;46;
Ekbackeskolan Ro2;98876996;Osby;1273;Kommunal;Osby;2120000902;184;80;62;42;52;40;39;
Yrkesskolan, introduktionsprogrammet;19878579;Osby;1273;Kommunal;Osby;2120000902;29;8;10;11;..;..;..;
Etec Teknikutbildning AB;22383788;Oskarshamn;0882;Enskild;Etec Teknikutbildning AB;5562216027;80;26;27;27;..;..;61;
Oscarsgymnasiet A;85459854;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;259;81;89;89;62;29;48;
Oscarsgymnasiet B;81876614;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;288;100;90;98;27;34;56;
Oscarsgymnasiet C;44963095;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;184;64;58;62;48;19;45;
Oscarsgymnasiet D;18711877;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;176;72;56;48;69;24;47;
Oscarsgymnasiet E;67167389;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;64;42;13;9;42;69;19;
Voxnadalens gymnasium;67071618;Ovanåker;2121;Kommunal;Ovanåker;2120002304;274;120;79;75;45;23;40;
Lapplands Gymnasium Pajala;75324351;Pajala;2521;Kommunal;Lapplands Kommunalförbund;2220000760;145;56;41;48;48;18;40;
Partille Gymnasium;61229217;Partille;1402;Kommunal;Partille;2120001272;394;168;121;105;34;34;47;
Perstorp Tekniska Gymnasium;58929357;Perstorp;1275;Enskild;Perstorp Aktiebolag;5560246513;64;24;19;21;..;23;72;
Grans naturbruksgymnasium;42517257;Piteå;2581;Kommunal;Piteå;2120002759;136;55;38;43;69;..;53;
Strömbacka Hugin;59575030;Piteå;2581;Kommunal;Piteå;2120002759;327;104;97;126;44;13;70;
Strömbacka Magne;93503103;Piteå;2581;Kommunal;Piteå;2120002759;178;60;60;58;21;7;43;
Strömbacka Mimer;18617410;Piteå;2581;Kommunal;Piteå;2120002759;287;81;109;97;71;23;48;
Strömbacka Mjölner;41697930;Piteå;2581;Kommunal;Piteå;2120002759;302;100;104;98;17;9;50;
Strömbacka Munin;28025244;Piteå;2581;Kommunal;Piteå;2120002759;307;117;114;76;64;7;64;
Jämtlands Gymn, Bispgården;17184072;Ragunda;2303;Kommunal;Jämtlands Gymnasieförbund;2220001636;43;21;19;3;..;28;..;
Blekinge Naturbruksgymnasium;86896907;Ronneby;1081;Kommunal;Ronneby;2120000837;125;44;37;44;58;..;42;
Gymnasieskolan Knut Hahn 1;40338843;Ronneby;1081;Kommunal;Ronneby;2120000837;301;109;107;85;64;24;57;
Gymnasieskolan Knut Hahn 2;77440824;Ronneby;1081;Kommunal;Ronneby;2120000837;311;95;119;97;28;30;59;
Gymnasieskolan Knut Hahn 3;13883567;Ronneby;1081;Kommunal;Ronneby;2120000837;144;72;46;26;43;67;19;
Gymnasieskolan Knut Hahn 4;71069359;Ronneby;1081;Kommunal;Ronneby;2120000837;63;21;20;22;16;..;52;
Stiernhööksgymnasiet;14292382;Rättvik;2031;Kommunal;Rättvik;2120002171;473;162;150;161;54;7;51;
Kungsängsgymnasiet;87859089;Sala;1981;Kommunal;Sala;2120002098;414;171;109;134;46;28;45;
Ösbygymnasiet;54764253;Sala;1981;Kommunal;Sala;2120002098;248;89;78;81;48;7;43;
Rönninge gymnasium;98908403;Salem;0128;Kommunal;Salem;2120002874;391;115;113;163;53;77;42;
Bessemerskolan;16493131;Sandviken;2181;Kommunal;Sandviken;2120002346;832;296;276;260;49;24;49;
Bessemerskolan_IM;33528519;Sandviken;2181;Kommunal;Sandviken;2120002346;195;92;71;32;37;54;20;
Göranssonska skolan;41119610;Sandviken;2181;Enskild;Sandvik Utbildningsaktiebolag;5563048791;198;66;66;66;24;12;77;
Arlandagymnasiet 1;83272868;Sigtuna;0191;Kommunal;Sigtuna;2120000225;614;227;190;197;42;41;53;
Arlandagymnasiet 2;66912789;Sigtuna;0191;Kommunal;Sigtuna;2120000225;106;58;42;6;43;84;19;
Arlandagymnasiet 3;48304166;Sigtuna;0191;Kommunal;Sigtuna;2120000225;415;148;137;130;27;54;36;
Praktiska Gymnasiet Märsta;24982097;Sigtuna;0191;Enskild;Praktiska Sverige AB;5562575786;111;35;28;48;28;47;31;
Sigtunaskolan hum. läroverket, gy;45552626;Sigtuna;0191;Enskild;Sigtuna Skolstiftelse;8148002879;312;98;108;106;61;15;75;
Sigtunaskolan hum. läroverket, int gy;50906954;Sigtuna;0191;Enskild;Sigtuna Skolstiftelse;8148002879;154;46;52;56;54;74;38;
Nova Academy;16748680;Simrishamn;1291;Kommunal;Simrishamn;2120000969;198;63;67;68;47;25;64;
Österlengymnasiet;68597767;Simrishamn;1291;Kommunal;Simrishamn;2120000969;87;38;25;24;47;38;26;
Malenagymnasiet;27964873;Sjöbo;1265;Kommunal;Sjöbo;2120001090;221;72;78;71;27;11;29;
Katedralskolan Skara Enhet 1;65674821;Skara;1495;Kommunal;Skara;2120001702;190;85;61;44;49;36;47;
Katedralskolan Skara Enhet 2;30706655;Skara;1495;Kommunal;Skara;2120001702;209;75;54;80;40;24;43;
Katedralskolan Skara Enhet 3;92332557;Skara;1495;Kommunal;Skara;2120001702;166;48;56;62;58;55;47;
Naturbruksskolan Uddetorp;46332927;Skara;1495;Region;Västra Götalandsregionen;2321000131;176;64;56;56;23;..;48;
Olinsgymnasiet i Skara;16555851;Skara;1495;Enskild;Olinsgymnasiet i Skara AB;5569998932;130;43;59;28;61;14;58;
Anderstorpsgymnasiet 1;78821574;Skellefteå;2482;Kommunal;Skellefteå;2120002643;117;42;38;37;12;..;57;
Anderstorpsgymnasiet 2;70408763;Skellefteå;2482;Kommunal;Skellefteå;2120002643;224;60;98;66;76;4;66;
Anderstorpsgymnasiet 3;99620228;Skellefteå;2482;Kommunal;Skellefteå;2120002643;425;158;142;125;47;10;63;
Anderstorpsgymnasiet 4;42440084;Skellefteå;2482;Kommunal;Skellefteå;2120002643;100;37;27;36;51;15;39;
Anderstorpsgymnasiet 5;70815774;Skellefteå;2482;Kommunal;Skellefteå;2120002643;309;96;126;87;71;13;65;
Anderstorpsgymnasiet 6;21080571;Skellefteå;2482;Kommunal;Skellefteå;2120002643;25;16;9;.;44;..;..;
Anderstorpsgymnasiet Hammarängen;24653673;Skellefteå;2482;Kommunal;Skellefteå;2120002643;106;35;37;34;31;..;46;
Baldergymnasiet 1;58200871;Skellefteå;2482;Kommunal;Skellefteå;2120002643;134;31;39;64;18;10;54;
Baldergymnasiet 3;90505849;Skellefteå;2482;Kommunal;Skellefteå;2120002643;115;108;6;1;35;77;14;
Baldergymnasiet 4;83880861;Skellefteå;2482;Kommunal;Skellefteå;2120002643;274;88;94;92;23;11;71;
Baldergymnasiet 5;71099568;Skellefteå;2482;Kommunal;Skellefteå;2120002643;307;105;91;111;64;21;65;
Baldergymnasiet 6;51145165;Skellefteå;2482;Kommunal;Skellefteå;2120002643;118;55;27;36;64;8;57;
Guldstadsgymnasiet i Skellefteå;90990441;Skellefteå;2482;Enskild;Honesta Skolutveckling AB;5569173635;139;59;36;44;49;23;42;
Naturbruksgymnasiet i Burträsk;86319615;Skellefteå;2482;Kommunal;Skellefteå;2120002643;80;29;25;26;41;..;44;
Praktiska Gymnasiet Skellefteå;87303004;Skellefteå;2482;Enskild;Praktiska Sverige AB;5562575786;150;59;45;46;41;49;24;
Yrkesgymnasiet Skellefteå;97835550;Skellefteå;2482;Enskild;Thorengruppen AB;5566139290;129;52;29;48;23;30;29;
Nils Holgerssongy i Skurup;22446331;Skurup;1264;Kommunal;Skurup;2120001082;222;89;65;68;25;7;32;
Drottning Blankas Gymnasieskola Skövde;26508763;Skövde;1496;Enskild;DBGY Juvelen AB;5565789129;344;145;104;95;74;31;34;
Gymnasieskola enhet 882;42287353;Skövde;1496;Kommunal;Skövde;2120001710;219;75;68;76;52;10;43;
Kavelbro enhet 876;42911621;Skövde;1496;Kommunal;Skövde;2120001710;390;129;138;123;20;7;47;
Kavelbro enhet 878;43998440;Skövde;1496;Kommunal;Skövde;2120001710;128;56;45;27;41;66;24;
Lichron Teknikgymnasium Skövde;75027822;Skövde;1496;Enskild;Lichron Teknik AB;5567560635;104;34;34;36;12;16;47;
NTI Gymnasiet Skövde;26671095;Skövde;1496;Enskild;NTI Gymnasiet Ellips AB;5565970471;228;78;71;79;22;28;51;
Praktiska Gymnasiet Skövde;14504503;Skövde;1496;Enskild;Praktiska Sverige AB;5562575786;208;77;68;63;36;38;24;
Volvogymnasiet Skövde;21850904;Skövde;1496;Enskild;Volvo Personvagnar Aktiebolag;5560743089;145;48;48;49;26;8;72;
Västerhöjd enhet 871;65320354;Skövde;1496;Kommunal;Skövde;2120001710;465;154;156;155;51;26;75;
Västerhöjd enhet 872;77544055;Skövde;1496;Kommunal;Skövde;2120001710;377;126;125;126;62;21;64;
Västerhöjd enhet 873;49112879;Skövde;1496;Kommunal;Skövde;2120001710;266;90;83;93;76;21;48;
Västerhöjd enhet 874;30279258;Skövde;1496;Kommunal;Skövde;2120001710;383;120;126;137;66;21;66;
VBU Smeden;12496135;Smedjebacken;2061;Kommunal;Västerbergslagens Utbildningsförbund,VBU;2220000802;78;29;27;22;67;32;31;
VBU Stegelbacken;29220606;Smedjebacken;2061;Kommunal;Västerbergslagens Utbildningsförbund,VBU;2220000802;61;61;.;.;56;70;21;
Sollefteå gymnasium;76903284;Sollefteå;2283;Kommunal;Sollefteå;2120002437;575;200;189;186;48;18;50;
Consensum Gymnasium Sollentuna;68649663;Sollentuna;0163;Enskild;Consensum Lund AB;5566023684;152;56;46;50;81;72;26;
Häggviks Gymnasium;43623146;Sollentuna;0163;Enskild;Utvecklingspedagogik Sverige Aktiebolag;5564715729;31;7;13;11;42;..;45;
KLARA Teoretiska Gymnasium Sollentuna;49141105;Sollentuna;0163;Enskild;KLARA Gymnasium Lärande AB;5565583282;187;67;57;63;60;83;44;
NTI Gymnasiet Sollentuna;15870428;Sollentuna;0163;Enskild;NTI Gymnasiet Macro AB;5561203679;190;60;52;78;6;49;47;
Rudbeck AST-enheten;53709553;Sollentuna;0163;Kommunal;Sollentuna;2120000134;44;12;16;16;39;23;80;
Rudbeck Ekonomiprogrammet;26646080;Sollentuna;0163;Kommunal;Sollentuna;2120000134;560;180;182;198;51;22;76;
Rudbeck El- och Teknikprogrammet;26750052;Sollentuna;0163;Kommunal;Sollentuna;2120000134;423;152;135;136;14;15;80;
Rudbeck Humanistiska och Estetiska programmet;26996566;Sollentuna;0163;Kommunal;Sollentuna;2120000134;126;40;43;43;64;24;76;
Rudbeck Introduktionsprogrammet och Löpargymnasiet;15832056;Sollentuna;0163;Kommunal;Sollentuna;2120000134;186;95;60;31;48;54;48;
Rudbeck Naturvetenskapsprogrammet;27704246;Sollentuna;0163;Kommunal;Sollentuna;2120000134;482;147;164;171;55;32;89;
Rudbeck Samhällsvetenskapsprogrammet;57246966;Sollentuna;0163;Kommunal;Sollentuna;2120000134;461;151;154;156;62;19;72;
Yrkesgymnasiet Sollentuna;81997762;Sollentuna;0163;Enskild;Thorengruppen AB;5566139290;233;84;80;69;45;47;33;
Ingridskolan, gymnasiet;28967085;Solna;0184;Enskild;Ingridskolan AB;5566222013;52;30;13;9;58;..;85;
Johan Movingers Gymnasium;69747871;Solna;0184;Enskild;Johan Movingers Gymnasium;8024142781;50;19;17;14;56;68;60;
LBS Kreativa Gymnasiet Stockholm Norra;18106851;Solna;0184;Enskild;Ljud & Bildskolan Lbs AB;5564851649;358;124;110;124;15;24;65;
NTI Vetenskapsgymnasiet Solna;71164175;Solna;0184;Enskild;NTI Gymnasiet Macro AB;5561203679;135;60;52;23;31;62;69;
Peabskolan Solna;70119254;Solna;0184;Enskild;Peabskolan AB;5564427432;77;32;22;23;..;30;30;
ProCivitas Privata Gymnasium Karlberg;29733255;Solna;0184;Enskild;ProCivitas Privata Gymnasium AB;5566157102;252;96;101;55;63;29;67;
Psykologigymnasiet;31151740;Solna;0184;Enskild;Psykologigymnasiet Sverige AB;5567295885;171;57;64;50;75;34;52;
Solna Gymnasium;79346084;Solna;0184;Kommunal;Solna;2120000183;778;310;247;221;44;43;60;
Thoren Business School Solna;28264170;Solna;0184;Enskild;Thorengruppen AB;5566139290;417;138;143;136;53;62;47;
Thoren Innovation School Solna;63837179;Solna;0184;Enskild;Thoren Innovation School AB;5568902653;147;69;78;.;27;71;48;
Yrkesgymnasiet Solna;63437833;Solna;0184;Enskild;Thorengruppen AB;5566139290;271;118;99;54;43;56;30;
Sorsele gymnasieskola;98927766;Sorsele;2422;Kommunal;Sorsele;2120002585;1;1;.;.;..;..;..;
Sotenäs Gymnasieskola;19456482;Sotenäs;1427;Kommunal;Sotenäs;2120001322;20;11;6;3;60;60;..;
Hvilan Gymnasium Kabbarp;34222422;Staffanstorp;1230;Enskild;Hvilan Utbildning AB;5566066980;77;40;16;21;57;..;64;
Kometskolan Introduktionsprogram;31688123;Staffanstorp;1230;Kommunal;Staffanstorp;2120001017;16;16;.;.;..;..;..;
Munkeröds utb.c., Stenungsund;84230226;Stenungsund;1415;Enskild;Munkeröds Utbildningscenter Aktiebolag;5562067495;1;.;.;1;..;..;..;
Nösnäsgymnasiet 1;42060237;Stenungsund;1415;Kommunal;Stenungsund;2120001298;222;85;74;63;16;8;47;
Nösnäsgymnasiet 2;89816391;Stenungsund;1415;Kommunal;Stenungsund;2120001298;260;99;95;66;66;12;56;
Nösnäsgymnasiet 3;14448619;Stenungsund;1415;Kommunal;Stenungsund;2120001298;396;146;114;136;63;12;69;
Nösnäsgymnasiet 4;12546590;Stenungsund;1415;Kommunal;Stenungsund;2120001298;365;124;125;116;22;8;66;
Nösnäsgymnasiet 5;38604678;Stenungsund;1415;Kommunal;Stenungsund;2120001298;111;68;32;11;41;51;23;
Amerikanska Gymnasiet Stockholm;16631623;Stockholm;0180;Enskild;Amerikanska Gymnasiet i Sverige AB;5590415591;175;175;.;.;61;42;67;
Anna Whitlocks gymnasium 54040574;54040574;Stockholm;0180;Kommunal;Stockholm;2120000142;2 179;731;764;684;69;14;86;
Bergstrands Gymnasium Stockholm;26298615;Stockholm;0180;Enskild;Bergstrands Gymnasium AB;5566753736;236;92;75;69;7;39;35;
Bernadottegymnasiet 77176811;77176811;Stockholm;0180;Kommunal;Stockholm;2120000142;408;150;127;131;42;15;72;
Blackebergs gymnasium 85152591;85152591;Stockholm;0180;Kommunal;Stockholm;2120000142;1 223;474;377;372;55;21;84;
Bromma gymnasium 54117171;54117171;Stockholm;0180;Kommunal;Stockholm;2120000142;1 245;440;421;384;36;24;74;
Campus Manilla Gymnasium;48120273;Stockholm;0180;Enskild;Campus Manilla Utbildning AB;5568834765;263;89;85;89;66;7;90;
Cybergymnasiet Stockholm;94167577;Stockholm;0180;Enskild;Cybergymnasiet Stockholm AB;5565547964;1 160;437;366;357;47;64;48;
Dansgymnasiet Stockholm;70404319;Stockholm;0180;Enskild;Vasiliou Education AB;5568920218;159;60;54;45;71;58;31;
Designgymnasiet Kungsholmen;27023528;Stockholm;0180;Enskild;Designgymnasiet i Sverige AB;5569320681;327;125;99;103;53;39;54;
Didaktus Liljeholmen;53903798;Stockholm;0180;Enskild;Didaktus Skolor AB;5564732856;505;153;155;197;64;79;30;
Distra Gymnasium;85782695;Stockholm;0180;Enskild;Distra Utbildnings Center AB;5566064209;272;99;88;85;19;46;35;
Djurgymnasiet Stockholm;98815582;Stockholm;0180;Enskild;Animallogos AB;5566205455;315;113;105;97;87;14;54;
Drottning Blankas Gymnasieskola Stockholm Kungsholmen;85516596;Stockholm;0180;Enskild;DBGY Juvelen AB;5565789129;430;161;161;108;67;41;41;
Drottning Blankas Gymnasieskola Stockholm Södra;97770837;Stockholm;0180;Enskild;DBGY Kronan AB;5565668794;513;187;173;153;79;21;59;
Elektrikergymnasiet;21312503;Stockholm;0180;Enskild;Stockholms El-utbildning AB;5566814801;162;57;54;51;..;15;60;
Enskilda gymnasiet, gy;69650864;Stockholm;0180;Enskild;Enskilda Gymnasiet;8020126531;284;120;64;100;62;9;93;
ESS-gymnasiet 84286715;84286715;Stockholm;0180;Kommunal;Stockholm;2120000142;302;143;93;66;40;39;53;
Franska Skolan/Ecole francaise Gymnasium;41938272;Stockholm;0180;Enskild;Stiftelsen Franska Skolan;8020061530;291;98;90;103;58;15;89;
Globala gymnasiet 76054399;76054399;Stockholm;0180;Kommunal;Stockholm;2120000142;660;234;212;214;63;21;81;
Grillska Gymnasiet Kungsholmen;21627442;Stockholm;0180;Enskild;Stadsmissionens Skolstiftelse;8020170794;210;87;65;58;41;31;48;
Grillska Gymnasiet Stockholm;33132452;Stockholm;0180;Enskild;Stadsmissionens Skolstiftelse;8020170794;530;158;194;178;47;48;42;
Hermods Distansgymnasium;70811222;Stockholm;0180;Enskild;Hermods Aktiebolag;5560440017;124;35;50;39;60;36;70;
Hvilan Gymnasium Stockholm;24716263;Stockholm;0180;Enskild;Hvilan Utbildning AB;5566066980;596;269;199;128;44;21;61;
International IT College of Sweden Stockholm;35084976;Stockholm;0180;Enskild;Edinit AB;5563114445;390;120;132;138;47;57;62;
International School of the Stockholm Region 25525759;25525759;Stockholm;0180;Kommunal;Stockholm;2120000142;254;84;91;79;56;70;70;
Internationella Engelska Gymnasiet Södermalm;77632411;Stockholm;0180;Enskild;Internationella Engelska Skolan i Sverige AB;5564624368;738;254;254;230;58;55;76;
