Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2015/16

På grund av en stor ökning av antalet elever som saknar ett giltigt personnummer har redovisningen av utländsk bakgrund reviderats fr.o.m. läsåret 2015/16.
Detta innebär att elever som saknar giltigt personnummer och läser enligt programmet språkintroduktion nu räknas till elever som har utländsk bakgrund.

Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Lärlingsgymnasiet i Håby;15100079;Munkedal;1430;Enskild;Lärlingsgymnasiet i Sverige AB;5567628176;39;15;8;16;33;..;..;
Naturbruksgymnasiet Dingle;97090958;Munkedal;1430;Landsting;Västra Götalands Läns Landsting;2321000131;50;.;18;32;78;..;44;
Processtekniska Gymnasiet;55421481;Munkedal;1430;Kommunal;Munkedal;2120001330;26;13;8;5;..;..;..;
Ungdomsgymnasiet;58583587;Munkedal;1430;Kommunal;Munkedal;2120001330;65;29;23;13;23;86;..;
Munkfors gymnasieskola;66546423;Munkfors;1762;Kommunal;Munkfors;2120001801;26;.;26;.;..;100;..;
Krokslättsgymnasiet och Vuxenutbildning Mölndal Enhet 1;76470241;Mölndal;1481;Kommunal;Mölndal;2120001363;160;104;31;25;53;60;21;
Krokslättsgymnasiet och Vuxenutbildning Mölndal Enhet 3;99356671;Mölndal;1481;Kommunal;Mölndal;2120001363;22;22;.;.;64;..;..;
Mönsteråsgymnasiet;16702464;Mönsterås;0861;Kommunal;Mönsterås;2120000720;204;102;45;57;41;29;43;
Magelungens Gymnasium Danvikstull;71353314;Nacka;0182;Enskild;Magelungen Utveckling AB;5564891447;75;56;17;2;49;31;39;
MediaGymnasiet i Nacka Strand;29449669;Nacka;0182;Enskild;MediaGymnasiet Nacka Strand AB;5566765995;516;157;162;197;42;15;57;
Nacka Enskilda Gymnasium;62855448;Nacka;0182;Enskild;Nacka Enskilda Gymnasium AB;5567841977;150;59;51;40;23;25;51;
Nacka gymnasium, Natur & Teknik;36252055;Nacka;0182;Kommunal;Nacka;2120000167;899;327;272;300;30;18;74;
Nacka gymnasium, Samhälle;91812793;Nacka;0182;Kommunal;Nacka;2120000167;1 209;421;391;397;59;18;66;
Nya DesignGymnasiet;14355031;Nacka;0182;Enskild;Nya Designgymnasiet i Nacka AB;5569320681;155;41;62;52;79;19;54;
Praktiska Nacka;72891848;Nacka;0182;Enskild;Praktiska Sverige AB;5562575786;247;145;55;47;39;49;28;
Rytmus Stockholm;46611859;Nacka;0182;Enskild;Rytmus AB;5564648979;580;200;195;185;53;6;72;
Sjölins gymnasium Nacka;58907711;Nacka;0182;Enskild;Sjölins Gymnasium AB;5563758399;346;127;115;104;59;18;65;
YBC, Young Business Creatives;68285560;Nacka;0182;Kommunal;Nacka;2120000167;413;157;120;136;52;14;66;
IV-programmet i Nora;71728074;Nora;1884;Kommunal;Nora;2120002007;22;22;.;.;..;64;..;
Gymnasieutbildn. i Nordanstig RO9;16374064;Nordanstig;2132;Kommunal;Hälsinglands Utbildningsförbund;2220003111;44;18;24;2;32;100;..;
De Geergymnasiet 1;58544422;Norrköping;0581;Kommunal;Norrköping;2120000456;326;113;109;104;67;37;51;
De Geergymnasiet 2;40549870;Norrköping;0581;Kommunal;Norrköping;2120000456;35;28;7;.;57;69;..;
De Geergymnasiet 3;65150019;Norrköping;0581;Kommunal;Norrköping;2120000456;329;111;113;105;68;11;61;
Ebersteinska gymnasiet 1;83805032;Norrköping;0581;Kommunal;Norrköping;2120000456;142;51;47;44;14;8;23;
Ebersteinska gymnasiet 2;48862305;Norrköping;0581;Kommunal;Norrköping;2120000456;318;115;103;100;7;12;31;
Ebersteinska gymnasiet 3;32887559;Norrköping;0581;Kommunal;Norrköping;2120000456;203;72;68;63;..;20;36;
Ebersteinska gymnasiet 5;71541108;Norrköping;0581;Kommunal;Norrköping;2120000456;281;88;79;114;31;40;60;
Ebersteinska gymnasiet 6;62956050;Norrköping;0581;Kommunal;Norrköping;2120000456;206;120;40;46;55;55;31;
Film & Musikgymnasiet;47537928;Norrköping;0581;Enskild;Föreningen Q;8220049426;106;40;28;38;61;..;52;
Fria Läroverken Norrköping;69471748;Norrköping;0581;Enskild;Fria Läroverken i Sverige AB;5569172041;424;220;110;94;48;32;33;
Hagagymnasiet skolenhet grön;76485705;Norrköping;0581;Kommunal;Norrköping;2120000456;368;103;136;129;53;38;58;
Hagagymnasiet skolenhet gul;31771188;Norrköping;0581;Kommunal;Norrköping;2120000456;100;55;26;19;37;24;22;
Hagagymnasiet skolenhet röd;93239262;Norrköping;0581;Kommunal;Norrköping;2120000456;332;114;104;114;71;27;42;
Himmelstalundsgymnasiet;25745773;Norrköping;0581;Landsting;Östergötlands Läns Landsting;2321000040;291;104;106;81;85;7;40;
Kungsgårdsgymnasiet 1;99976753;Norrköping;0581;Kommunal;Norrköping;2120000456;427;151;142;134;65;29;40;
Kungsgårdsgymnasiet 2;58037626;Norrköping;0581;Kommunal;Norrköping;2120000456;260;69;127;64;47;80;26;
Kunskapsgymnasiet Norrköping;75575321;Norrköping;0581;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;399;135;132;132;65;12;72;
Plusgymnasiet i Norrköping;28023078;Norrköping;0581;Enskild;Plusgymnasiet AB;5565789129;289;104;103;82;85;34;30;
Realgymnasiet Norrköping;43284031;Norrköping;0581;Enskild;Lärande i Sverige AB;5565715892;279;95;99;85;29;14;46;
Rytmus Norrköping;61490754;Norrköping;0581;Enskild;Rytmus AB;5564648979;32;.;15;17;53;..;59;
Carl Wahren Gymnasium;13963517;Norrtälje;0188;Enskild;Roslagen Education AB;5568027378;143;41;60;42;46;23;16;
Ekebyholmsskolan, gy;24194577;Norrtälje;0188;Enskild;Ekebyholmsskolan Aktiebolag;5562512425;25;8;3;14;60;..;56;
Friluftsgymnasiet;70847078;Norrtälje;0188;Enskild;Energy Outdoor Sweden AB;5568111198;13;8;4;1;..;..;..;
Norrtelje Teknik- och Naturbruksgymnasium;26267406;Norrtälje;0188;Enskild;Norrtelje teknikgymnasium AB;5567916761;109;48;28;33;27;17;27;
Rodens högskoleförberedande gy;85749199;Norrtälje;0188;Kommunal;Norrtälje;2120000217;704;304;226;174;50;22;44;
Rodens Yrkesgymnasium;40520688;Norrtälje;0188;Kommunal;Norrtälje;2120000217;307;118;91;98;18;10;22;
Norsjö gymnasium;25985417;Norsjö;2417;Kommunal;Norsjö;2120002858;26;26;.;.;62;100;..;
Åkrahällskolan Akra01;35035671;Nybro;0881;Kommunal;Nybro;2120000753;197;105;50;42;38;32;34;
Åkrahällskolan Akra02;12130801;Nybro;0881;Kommunal;Nybro;2120000753;98;27;36;35;46;15;52;
Åkrahällskolan Akra03;51736304;Nybro;0881;Kommunal;Nybro;2120000753;74;22;24;28;24;23;34;
Praktiska Nykvarn;53180719;Nykvarn;0140;Enskild;Praktiska Sverige AB;5562575786;216;82;78;56;34;33;17;
Elteknikbranschens gymnasium;27489137;Nyköping;0480;Enskild;Elteknikbranschens Gymnasium i Nyköping AB;5567106637;78;27;28;23;..;..;40;
Framtidsgymnasiet Nyköping;15609112;Nyköping;0480;Enskild;Framtidsgymnasiet Öst AB;5565304481;84;27;23;34;..;18;27;
LBS Ljud & Bildskolan Nyköping;44285075;Nyköping;0480;Enskild;Ljud & Bildskolan Lbs AB;5564851649;141;44;47;50;30;15;42;
Nyköping Strand Utbildn.center;60424371;Nyköping;0480;Enskild;Nyköping Strand Utbildningscentrum AB;5564710795;179;53;63;63;64;8;36;
Nyköpings Enskilda Gymnasium;95785055;Nyköping;0480;Enskild;Erastos AB;5564418449;439;167;140;132;58;9;69;
Nyköpings gymnasium Gripen1;68655578;Nyköping;0480;Kommunal;Nyköping;2120002940;344;126;109;109;20;23;48;
Nyköpings gymnasium Gripen2;99946034;Nyköping;0480;Kommunal;Nyköping;2120002940;236;112;82;42;32;85;15;
Nyköpings gymnasium Skavsta;17062663;Nyköping;0480;Kommunal;Nyköping;2120002940;177;71;63;43;10;18;37;
Nyköpings gymnasium Tessin;68741484;Nyköping;0480;Kommunal;Nyköping;2120002940;604;188;194;222;61;28;39;
Realgymnasiet Nyköping;56267421;Nyköping;0480;Enskild;Lärande i Sverige AB;5565715892;70;24;23;23;84;..;30;
Öknaskolan;34990065;Nyköping;0480;Landsting;Södermanlands Läns Landsting;2321000032;239;78;95;66;51;..;51;
Nynäshamns gymnasium;37054246;Nynäshamn;0192;Kommunal;Nynäshamn;2120000233;391;200;74;117;29;30;32;
Brinellgymnasiet 1;96383883;Nässjö;0682;Kommunal;Nässjö;2120000548;337;121;131;85;59;49;39;
Brinellgymnasiet 2;39199869;Nässjö;0682;Kommunal;Nässjö;2120000548;291;104;102;85;21;24;51;
Brinellgymnasiet 3;62216381;Nässjö;0682;Kommunal;Nässjö;2120000548;184;65;59;60;39;22;32;
Brinellgymnasiet 4;31179045;Nässjö;0682;Kommunal;Nässjö;2120000548;332;96;123;113;57;27;37;
Vuxenutbildningen/IM;88064376;Ockelbo;2101;Kommunal;Ockelbo;2120002288;1;1;.;.;..;..;..;
Klaragymnasiet med internat;15763669;Olofström;1060;Kommunal;Kommunsamverkan Cura Individutveckling;2220000711;34;13;10;11;..;..;56;
Nordenbergsskolan 1;59655752;Olofström;1060;Kommunal;Olofström;2120000811;234;67;86;81;68;14;46;
Nordenbergsskolan 2;88750078;Olofström;1060;Kommunal;Olofström;2120000811;173;60;59;54;..;16;38;
Nordenbergsskolan 3;50108759;Olofström;1060;Kommunal;Olofström;2120000811;64;34;28;2;27;89;..;
Gymnasieutbildningen i Orust;41878314;Orust;1421;Kommunal;Orust;2120001314;28;16;5;7;39;..;..;
Ekbackeskolan gymnasium;41555549;Osby;1273;Kommunal;Osby;2120000902;350;175;86;89;40;26;41;
Naturbruksgymnasiet Osby;32003298;Osby;1273;Kommunal;Osby;2120000902;105;31;39;35;12;..;43;
Elajo Technical Edu. Center;22383788;Oskarshamn;0882;Enskild;Elajo Technical Education Center AB;5562216027;78;24;27;27;..;..;55;
Oscarsgymnasiet A;85459854;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;345;117;105;123;47;15;42;
Oscarsgymnasiet B;81876614;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;268;86;86;96;30;19;58;
Oscarsgymnasiet C;44963095;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;73;30;17;26;75;..;25;
Oscarsgymnasiet D;18711877;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;80;44;28;8;35;68;..;
Oscarsgymnasiet E;48239840;Oskarshamn;0882;Kommunal;Oskarshamn;2120000761;81;32;18;31;63;..;67;
Voxnadalens gymnasium;67071618;Ovanåker;2121;Kommunal;Ovanåker;2120002304;299;116;99;84;38;23;30;
Nat. Språkutv.center Oxelösund;36929920;Oxelösund;0481;Enskild;Nationellt Språkutvecklingscenter i Oxelösund AB;5564948403;3;.;.;3;..;..;..;
Laestadiusskolan;75324351;Pajala;2521;Kommunal;Lapplands kommunalförbund;2220000760;140;47;46;47;42;19;45;
Partille gymnasium Nat.Prg.;61229217;Partille;1402;Kommunal;Partille;2120001272;268;75;86;107;28;43;42;
Partille gymnasium/IM;21862642;Partille;1402;Kommunal;Partille;2120001272;65;31;23;11;25;58;23;
Artur Lundkvists utb.c/gymnutb;64857547;Perstorp;1275;Kommunal;Perstorp;2120000910;37;37;.;.;35;97;..;
Perstorp Gymnasium;58929357;Perstorp;1275;Enskild;Perstorp Aktiebolag;5560246513;72;28;20;24;32;..;60;
Grans naturbruksgymnasium;42517257;Piteå;2581;Landsting;Norrbottens Läns Landsting;2321000230;101;33;29;39;83;..;37;
Strömbacka Frigg;70376604;Piteå;2581;Kommunal;Piteå;2120002759;283;101;93;89;75;12;50;
Strömbacka Hugin;59575030;Piteå;2581;Kommunal;Piteå;2120002759;326;126;110;90;35;27;53;
Strömbacka Magne;93503103;Piteå;2581;Kommunal;Piteå;2120002759;178;53;66;59;22;..;26;
Strömbacka Mjölner;41697930;Piteå;2581;Kommunal;Piteå;2120002759;288;103;109;76;11;5;40;
Strömbacka Munin;28025244;Piteå;2581;Kommunal;Piteå;2120002759;263;111;77;75;67;5;56;
Jämtlands Gymn, Bispgården;17184072;Ragunda;2303;Kommunal;Jämtlands Gymnasieförbund;2220001636;79;35;31;13;22;48;18;
Lärcentrum;34838015;Robertsfors;2409;Kommunal;Robertsfors;2120002551;18;12;4;2;..;67;..;
Gymnasieskolan Knut Hahn 1;40338843;Ronneby;1081;Kommunal;Ronneby;2120000837;277;104;100;73;65;19;55;
Gymnasieskolan Knut Hahn 2;77440824;Ronneby;1081;Kommunal;Ronneby;2120000837;184;65;57;62;21;6;49;
Gymnasieskolan Knut Hahn 3;13883567;Ronneby;1081;Kommunal;Ronneby;2120000837;138;64;46;28;38;79;12;
Gymnasieskolan Knut Hahn 4;71069359;Ronneby;1081;Kommunal;Ronneby;2120000837;35;20;15;.;..;..;51;
Naturbruksgymnasiet i Blekinge;86896907;Ronneby;1081;Kommunal;Ronneby;2120000837;108;43;31;34;59;..;34;
Sjöarpsskolan gy;56336528;Ronneby;1081;Kommunal;Ronneby;2120000837;7;.;4;3;..;..;..;
Stiernhööksgymnasiet;14292382;Rättvik;2031;Kommunal;Rättvik;2120002171;428;172;99;157;52;6;44;
ABB Industrigymnasium Sala;51981332;Sala;1981;Enskild;Industritekniska Gymnasiet Bergslagen AB;5566081740;78;23;27;28;15;..;59;
Kungsängsgymnasiet;87859089;Sala;1981;Kommunal;Sala;2120002098;338;103;132;103;39;33;36;
Västmanland naturbruksgy. Ösby;54764253;Sala;1981;Kommunal;Sala;2120002098;188;79;59;50;43;5;27;
Rönninge gymnasium;98908403;Salem;0128;Kommunal;Salem;2120002874;590;185;259;146;50;44;51;
Bessemerskolan;16493131;Sandviken;2181;Kommunal;Sandviken;2120002346;795;268;248;279;43;19;40;
Bessemerskolan_IM;33528519;Sandviken;2181;Kommunal;Sandviken;2120002346;241;108;92;41;39;69;12;
Göranssonska skolan;41119610;Sandviken;2181;Enskild;Sandvik Utbildningsaktiebolag;5563048791;192;61;66;65;32;13;63;
Arlandagymnasiet 1;83272868;Sigtuna;0191;Kommunal;Sigtuna;2120000225;238;76;77;85;50;44;47;
Arlandagymnasiet 2;11526364;Sigtuna;0191;Kommunal;Sigtuna;2120000225;78;33;21;24;13;35;22;
Arlandagymnasiet 3;48304166;Sigtuna;0191;Kommunal;Sigtuna;2120000225;122;44;37;41;41;19;44;
Arlandagymnasiet 4;66912789;Sigtuna;0191;Kommunal;Sigtuna;2120000225;227;84;79;64;35;31;54;
Arlandagymnasiet 5;66494337;Sigtuna;0191;Kommunal;Sigtuna;2120000225;141;61;48;32;60;82;23;
Arlandagymnasiet 6;43318533;Sigtuna;0191;Kommunal;Sigtuna;2120000225;26;5;10;11;42;..;..;
Praktiska Märsta;24982097;Sigtuna;0191;Enskild;Praktiska Sverige AB;5562575786;89;35;30;24;37;48;22;
Sigtunaskolan hum. läroverket, gy;45552626;Sigtuna;0191;Enskild;Sigtuna Skolstiftelse;8148002879;363;151;140;72;46;27;54;
Sveriges Ridgymnasium Sigtuna;97104132;Sigtuna;0191;Enskild;Sveriges Ridgymnasium AB;5566814504;15;15;.;.;100;..;..;
Nova Academy;16748680;Simrishamn;1291;Kommunal;Simrishamn;2120000969;118;65;53;.;58;14;48;
Österlengymnasiet;68597767;Simrishamn;1291;Kommunal;Simrishamn;2120000969;149;55;55;39;32;51;19;
Malenagymnasiet;27964873;Sjöbo;1265;Kommunal;Sjöbo;2120001090;181;70;63;48;20;14;20;
Katedralskolan Skara Ro B;30706655;Skara;1495;Kommunal;Skara;2120001702;231;110;83;38;19;48;21;
Katedralskolan Skara Ro C;65674821;Skara;1495;Kommunal;Skara;2120001702;182;71;55;56;64;26;61;
Katedralskolan Skara Ro D;92332557;Skara;1495;Kommunal;Skara;2120001702;367;104;119;144;64;11;54;
Katedralskolan Skara Ro E;25535510;Skara;1495;Kommunal;Skara;2120001702;55;21;21;13;87;37;22;
Naturbruksgymnasiet Uddetorp;46332927;Skara;1495;Landsting;Västra Götalands Läns Landsting;2321000131;148;37;47;64;61;..;41;
Anderstorpsskolan;78690637;Skellefteå;2482;Kommunal;Skellefteå;2120002643;1 267;456;419;392;53;13;51;
Balderskolan;38048202;Skellefteå;2482;Kommunal;Skellefteå;2120002643;1 009;429;263;317;39;19;51;
Guldstadsgymnasiet i Skellefteå;90990441;Skellefteå;2482;Enskild;Honesta Skolutveckling AB;5569173635;96;32;33;31;60;17;30;
Naturbruksgymnasiet i Burträsk;86319615;Skellefteå;2482;Kommunal;Skellefteå;2120002643;56;19;16;21;36;..;41;
Praktiska Skellefteå;87303004;Skellefteå;2482;Enskild;Praktiska Sverige AB;5562575786;140;62;43;35;39;37;13;
Yrkesgymnasiet Skellefteå;97835550;Skellefteå;2482;Enskild;Thorengruppen AB;5566139290;104;45;42;17;..;31;23;
Nils Holgerssongy i Skurup;22446331;Skurup;1264;Kommunal;Skurup;2120001082;179;56;63;60;21;..;25;
IT-Gymnasiet Skövde;26671095;Skövde;1496;Enskild;IT Gymnasiet Sverige AB;5565970471;203;75;64;64;21;26;48;
Kavelbro enhet 876;42911621;Skövde;1496;Kommunal;Skövde;2120001710;250;85;92;73;9;8;38;
Kavelbro enhet 877;40575001;Skövde;1496;Kommunal;Skövde;2120001710;208;53;72;83;50;10;29;
Kavelbro enhet 878;43998440;Skövde;1496;Kommunal;Skövde;2120001710;163;65;66;32;40;63;20;
Lichron Teknikgymnasium Skövde;75027822;Skövde;1496;Enskild;Lichron Teknik AB;5567560635;96;34;35;27;10;..;43;
Plusgymnasiet i Skövde;26508763;Skövde;1496;Enskild;Plusgymnasiet AB;5565789129;194;91;58;45;84;21;28;
Praktiska Skövde;14504503;Skövde;1496;Enskild;Praktiska Sverige AB;5562575786;118;56;40;22;44;21;20;
Volvogymnasiet Skövde;21850904;Skövde;1496;Enskild;Volvo Personvagnar Aktiebolag;5560743089;143;48;48;47;28;8;66;
Västerhöjd enhet 871;65320354;Skövde;1496;Kommunal;Skövde;2120001710;346;128;118;100;50;21;73;
Västerhöjd enhet 872;77544055;Skövde;1496;Kommunal;Skövde;2120001710;275;95;90;90;59;18;52;
Västerhöjd enhet 873;49112879;Skövde;1496;Kommunal;Skövde;2120001710;171;64;51;56;77;9;69;
Västerhöjd enhet 874;30279258;Skövde;1496;Kommunal;Skövde;2120001710;341;126;118;97;69;16;60;
Västerhöjd enhet 875;16198647;Skövde;1496;Kommunal;Skövde;2120001710;286;97;92;97;63;15;44;
VBU Smeden;12496135;Smedjebacken;2061;Kommunal;Västerbergslagens utbildningscentrum, VBU;2220000802;65;23;11;31;62;17;18;
VBU Stegelbacken;29220606;Smedjebacken;2061;Kommunal;Västerbergslagens utbildningscentrum, VBU;2220000802;164;46;55;63;43;75;18;
Sollefteå gymnasium;76903284;Sollefteå;2283;Kommunal;Sollefteå;2120002437;590;227;165;198;42;23;39;
Consensum Gymnasium Sollentuna;68649663;Sollentuna;0163;Enskild;Consensum Lund AB;5566023684;134;52;44;38;82;47;37;
Häggviks Gymnasium Gymnasieskola;43623146;Sollentuna;0163;Enskild;Utvecklingspedagogik Sverige Aktiebolag;5564715729;20;8;8;4;50;..;55;
Mikael Elias Gymnasium, Sollentuna;49141105;Sollentuna;0163;Enskild;Mikael Elias Gymnasium AB;5565583282;215;64;70;81;61;49;52;
NTI-gymnasiet Sollentuna;15870428;Sollentuna;0163;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;199;67;72;60;17;33;42;
Rudbecksskolan;61394069;Sollentuna;0163;Kommunal;Sollentuna;2120000134;2 007;689;668;650;48;33;66;
Yrkesgymnasiet Sollentuna;81997762;Sollentuna;0163;Enskild;Thorengruppen AB;5566139290;193;74;60;59;39;39;24;
Andreasgymnasiet;69747871;Solna;0184;Enskild;Johan Movingers Gymnasium;8024142781;37;18;7;12;49;70;54;
Ingridskolan, gymnasiet;28967085;Solna;0184;Enskild;Ingridskolan AB;5566222013;34;14;8;12;35;..;68;
Peabskolan Solna;70119254;Solna;0184;Enskild;Peabskolan AB;5564427432;72;20;22;30;..;29;32;
Psykologigymnasiet;31151740;Solna;0184;Enskild;Psykologigymnasiet Sverige AB;5567295885;91;37;29;25;73;25;56;
Solna Gymnasium;79346084;Solna;0184;Kommunal;Solna;2120000183;700;294;198;208;41;46;51;
Sorsele gymnasieskola;98927766;Sorsele;2422;Kommunal;Sorsele;2120002585;33;32;.;1;..;97;..;
Gymnasieutb. i Staffanstorp;43827700;Staffanstorp;1230;Kommunal;Staffanstorp;2120001017;31;31;.;.;35;55;..;
Hvilan Utbildning;34222422;Staffanstorp;1230;Enskild;Hvilan Utbildning AB;5566066980;57;22;15;20;60;..;44;
Munkeröds utb.c., Stenungsund;84230226;Stenungsund;1415;Enskild;Munkeröds Utbildningscenter Aktiebolag;5562067495;11;3;4;4;91;..;..;
Nösnäsgymnasiet 1;42060237;Stenungsund;1415;Kommunal;Stenungsund;2120001298;289;177;73;39;59;46;29;
Nösnäsgymnasiet 2;89816391;Stenungsund;1415;Kommunal;Stenungsund;2120001298;279;96;80;103;60;9;42;
Nösnäsgymnasiet 3;14448619;Stenungsund;1415;Kommunal;Stenungsund;2120001298;290;94;100;96;19;8;65;
Nösnäsgymnasiet 4;12546590;Stenungsund;1415;Kommunal;Stenungsund;2120001298;249;103;74;72;27;10;41;
Atleticagymnasiet;43565270;Stockholm;0180;Enskild;Atleticagymnasiet AB;5567799035;348;118;109;121;35;74;37;
Bernadottegymnasiet 77176811;77176811;Stockholm;0180;Kommunal;Stockholm;2120000142;302;122;93;87;35;24;54;
Blackebergs gymnasium 52791537;52791537;Stockholm;0180;Kommunal;Stockholm;2120000142;341;128;97;116;62;14;79;
Blackebergs gymnasium 85152591;85152591;Stockholm;0180;Kommunal;Stockholm;2120000142;426;164;148;114;55;32;67;
Blackebergs gymnasium 85819857;85819857;Stockholm;0180;Kommunal;Stockholm;2120000142;392;127;131;134;53;26;84;
Bromma gymnasium 40600798;40600798;Stockholm;0180;Kommunal;Stockholm;2120000142;376;128;126;122;42;15;74;
Bromma gymnasium 52942981;52942981;Stockholm;0180;Kommunal;Stockholm;2120000142;327;94;137;96;52;28;64;
Bromma gymnasium 54117171;54117171;Stockholm;0180;Kommunal;Stockholm;2120000142;347;128;119;100;29;27;79;
Campus Manilla Gymnasium;48120273;Stockholm;0180;Enskild;Campus Manilla Utbildning AB;5568834765;160;76;44;40;52;6;84;
Carlgrenska Waldorfgymnasiet;33233228;Stockholm;0180;Enskild;Stockholms Fria Waldorfgymnasium;8024530647;24;8;2;14;58;..;71;
Cybergymnasiet Stockholm;94167577;Stockholm;0180;Enskild;Cybergymnasiet Stockholm AB;5565547964;813;301;243;269;50;47;45;
Design & Construction College Stockholm;27023528;Stockholm;0180;Enskild;Hermods Aktiebolag;5560440017;292;125;87;80;59;38;47;
Didaktus Liljeholmen;53903798;Stockholm;0180;Enskild;Didaktus Skolor AB;5564732856;574;188;191;195;66;81;24;
Distra Bygg Gymnasium Sthlm;85782695;Stockholm;0180;Enskild;Distra Utbildnings Center AB;5566064209;121;44;40;37;..;60;22;
Djurgymnasiet Stockholm;98815582;Stockholm;0180;Enskild;Animallogos AB;5566205455;276;107;81;88;90;10;43;
Drottning Blankas Gymnasieskola Stockholm;97770837;Stockholm;0180;Enskild;Drottning Blankas Gymnasieskola AB;5565668794;291;126;98;67;75;28;46;
Elektrikergymnasiet;21312503;Stockholm;0180;Enskild;Stockholms El-utbildning AB;5566814801;156;53;47;56;8;12;37;
Engelska gymnasiet Södermalm;77632411;Stockholm;0180;Enskild;Internationella Engelska Skolan i Sverige AB;5564624368;695;236;228;231;67;47;74;
Enskede Gårds gymnasium 35541921;35541921;Stockholm;0180;Kommunal;Stockholm;2120000142;446;243;113;90;34;78;17;
Enskilda gymnasiet, gy;69650864;Stockholm;0180;Enskild;Enskilda Gymnasiet;8020126531;276;95;90;91;54;12;88;
ESS-gymnasiet 59581397;59581397;Stockholm;0180;Kommunal;Stockholm;2120000142;216;122;56;38;50;46;38;
ESS-gymnasiet 84286715;84286715;Stockholm;0180;Kommunal;Stockholm;2120000142;59;30;22;7;42;31;39;
Framtidsgymnasiet i Stockholm;14926020;Stockholm;0180;Enskild;Framtidsgymnasiet i Göteborg Aktiebolag;5564781606;118;40;40;38;..;49;22;
Franska Skolan/Ecole francaise Gymnasium;41938272;Stockholm;0180;Enskild;Stiftelsen Franska Skolan;8020061530;300;104;95;101;64;19;84;
Globala gymnasiet 29423248;29423248;Stockholm;0180;Kommunal;Stockholm;2120000142;634;258;189;187;71;20;79;
Grillska Gymnasiet Stockholm;33132452;Stockholm;0180;Enskild;Stadsmissionens Skolstiftelse;8020170794;563;238;191;134;53;51;36;
Gymnasieskolan Futurum;56942970;Stockholm;0180;Enskild;Sociala Missionen;8020031178;57;24;18;15;56;44;32;
Gymnasieskolan Metapontum;60142020;Stockholm;0180;Enskild;Metapontum AB;5566641691;22;11;6;5;45;50;77;
Hermods Distansgymnasium;70811222;Stockholm;0180;Enskild;Hermods Aktiebolag;5560440017;16;5;6;5;94;..;63;
Hermods Gymnasium Stockholm;17911161;Stockholm;0180;Enskild;Hermods Aktiebolag;5560440017;780;258;247;275;57;45;51;
International IT College of Sweden Stockholm;35084976;Stockholm;0180;Enskild;Edinit AB;5563114445;267;84;91;92;40;63;52;
International School of the Stockholm Region 25525759;25525759;Stockholm;0180;Kommunal;Stockholm;2120000142;204;80;77;47;49;68;53;
Internationella Kunskapsgymnasiet;49068301;Stockholm;0180;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;187;82;70;35;55;38;64;
JENSEN Gymnasium Internationella;59898194;Stockholm;0180;Enskild;Jensen Education College AB;5566358759;190;64;51;75;67;40;41;
JENSEN Gymnasium Norra;38195284;Stockholm;0180;Enskild;Jensen Education College AB;5566358759;419;141;149;129;47;31;56;
JENSEN Gymnasium Södra;97510495;Stockholm;0180;Enskild;Jensen Education College AB;5566358759;425;171;130;124;54;45;46;
Kista gymnasium 41631104;41631104;Stockholm;0180;Kommunal;Stockholm;2120000142;109;39;34;36;..;60;25;
Klara Norra Gymnasium Sthlm;89461767;Stockholm;0180;Enskild;Klaragymnasium AB;5566303938;216;83;78;55;56;37;54;
Klara Södra Gymnasium Sthlm;94717858;Stockholm;0180;Enskild;Klaragymnasium AB;5566303938;399;115;149;135;37;19;71;
Kristofferskolan, gy;53760158;Stockholm;0180;Enskild;Stiftelsen Kristofferskolan;8020018720;147;45;50;52;48;12;82;
Kulturama gymnasium;78422467;Stockholm;0180;Enskild;Medborgarskolan Stockholmsregionen;8020060524;553;188;177;188;65;12;69;
Kulturama gymnasium Odenplan;37802196;Stockholm;0180;Enskild;Medborgarskolans Friskolor i Stockholm AB;5565684965;36;11;13;12;47;..;75;
Kungl. Svenska Balettskolan gy 38683336;38683336;Stockholm;0180;Kommunal;Stockholm;2120000142;47;27;12;8;77;..;53;
Kungsh gy/Sthlms Musikgy 36288955;36288955;Stockholm;0180;Kommunal;Stockholm;2120000142;470;129;168;173;64;37;83;
Kungsh gy/Sthlms Musikgy 74812809;74812809;Stockholm;0180;Kommunal;Stockholm;2120000142;284;94;92;98;58;14;91;
Kungsh gy/Sthlms Musikgy 88839172;88839172;Stockholm;0180;Kommunal;Stockholm;2120000142;445;158;157;130;71;22;86;
Kungsholmens Västra Gymnasium 48412612;48412612;Stockholm;0180;Kommunal;Stockholm;2120000142;154;80;45;29;65;36;58;
